BOS,LAC,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,36,9-20,2-7,9-10,1,9,10,2,2,1,6,4,29,-4
A. HorfordA. HorfordC,35,4-8,1-4,2-2,2,5,7,7,0,0,2,1,11,+11
R. Williams IIIR. Williams IIIC,20,2-4,0-0,0-0,3,4,7,1,1,0,6,3,4,-17
M. SmartM. SmartPG,37,7-16,1-6,1-1,1,6,7,6,4,0,4,5,16,0
SchröderSchröder PG,38,8-16,2-6,1-1,1,3,4,8,1,0,1,4,19,+9
G. WilliamsG. WilliamsPF,24,1-4,1-3,2-2,1,2,3,0,1,2,1,2,5,+8
A. NesmithA. NesmithSF,4,1-1,0-0,0-0,0,0,0,0,0,0,1,0,2,-7
E. FreedomE. FreedomC,5,2-3,0-0,0-0,0,1,1,0,0,0,0,0,4,-7
J. RichardsonJ. RichardsonSG,30,5-11,3-6,4-4,3,2,5,1,1,0,1,1,17,-5
R. LangfordR. LangfordSG,11,2-3,0-0,0-1,2,1,3,1,1,0,0,1,4,-3
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,15,0-1,0-1,0-0,0,1,1,1,1,1,1,0,0,-3
M. Morris Sr.M. Morris Sr.SF,35,7-16,2-6,4-4,0,4,4,2,0,0,1,3,20,-6
I. ZubacI. ZubacC,32,3-4,0-0,4-4,2,8,10,1,1,4,4,5,10,-8
R. JacksonR. JacksonPG,37,6-22,2-8,3-4,1,2,3,7,0,0,6,2,17,-1
T. MannT. MannSG,32,5-7,0-0,0-0,3,7,10,1,1,0,3,2,10,+2
J. WinslowJ. WinslowPF,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+1
I. HartensteinI. HartensteinC,15,2-3,0-0,2-2,2,1,3,3,2,2,1,2,6,+13
E. BledsoeE. BledsoeSG,19,3-9,1-3,2-3,1,2,3,4,3,0,1,1,9,+6
L. KennardL. KennardSG,29,5-10,4-6,1-1,0,2,2,1,1,0,1,1,15,+1
B. Boston Jr.B. Boston Jr.SG,25,9-13,5-8,4-4,0,2,2,0,4,0,2,2,27,+10
