POR,MIA,2
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,38,3-10,3-6,2-2,2,10,12,0,0,1,3,4,11,0
N. LittleN. LittleSF,12,0-4,0-3,0-0,0,1,1,0,0,1,1,1,0,-5
J. NurkicJ. NurkicC,28,6-10,0-0,6-8,7,7,14,2,1,1,2,5,18,-2
C. McCollumC. McCollumSG,33,10-20,4-9,0-0,0,3,3,4,2,0,4,1,24,+6
A. SimonsA. SimonsSG,38,9-19,6-14,3-4,0,3,3,7,1,1,3,3,27,+6
T. WatfordT. WatfordPF,20,1-2,0-1,0-0,0,2,2,2,1,1,0,1,2,-10
G. Brown IIIG. Brown IIIPF,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
T. SnellT. SnellSF,19,1-3,1-3,0-0,1,3,4,0,0,0,0,1,3,+2
D. Smith Jr.D. Smith Jr.PG,13,2-3,0-1,1-2,0,1,1,1,0,1,2,2,5,-22
B. McLemoreB. McLemoreSG,20,0-7,0-7,0-0,0,1,1,2,1,0,1,1,0,-24
C. EllebyC. EllebySG,18,1-3,0-2,0-0,0,2,2,1,1,0,0,3,2,-11
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,34,1-6,0-3,0-0,2,1,3,3,2,0,2,2,2,+7
J. ButlerJ. ButlerSF,15,1-4,0-0,2-2,1,2,3,3,0,0,2,0,4,-5
B. AdebayoB. AdebayoC,32,8-12,0-0,4-7,2,9,11,4,5,3,3,2,20,-1
G. VincentG. VincentPG,37,4-13,1-6,2-3,0,2,2,7,3,1,2,2,11,+14
D. RobinsonD. RobinsonSG,23,3-8,3-8,0-0,0,1,1,1,1,1,1,2,9,-8
C. SilvaC. SilvaPF,0,0-0,0-0,0-1,0,0,0,0,0,0,0,1,0,0
C. MartinC. MartinSF,32,8-12,3-5,7-7,1,7,8,2,0,0,1,2,26,+15
D. DedmonD. DedmonC,15,5-6,0-0,2-3,2,6,8,1,1,0,2,3,12,+13
O. YurtsevenO. YurtsevenC,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
K. GuyK. GuySG,18,2-8,1-5,0-0,0,2,2,1,0,0,1,0,5,+3
M. StrusM. StrusSG,32,5-11,4-8,1-2,1,4,5,2,0,1,0,1,15,+22
