NY,MIN,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,38,5-20,1-5,2-3,4,11,15,2,0,1,4,4,13,+2
M. RobinsonM. RobinsonC,32,7-8,0-0,0-2,6,12,18,0,2,1,1,2,14,+2
K. WalkerK. WalkerPG,33,3-11,3-7,1-2,1,3,4,2,0,0,2,0,10,-3
E. FournierE. FournierSG,25,5-14,3-7,0-0,1,1,2,2,0,0,1,3,13,-3
R. BarrettR. BarrettSG,24,3-10,1-4,1-3,1,2,3,3,0,1,4,3,8,+5
O. ToppinO. ToppinPF,11,3-3,1-1,0-0,1,1,2,3,1,0,2,2,7,+6
T. GibsonT. GibsonC,16,3-4,0-1,1-2,1,5,6,0,0,0,0,1,7,+4
A. BurksA. BurksSG,16,2-4,2-2,1-4,0,2,2,2,0,0,1,4,7,+9
I. QuickleyI. QuickleySG,15,2-5,2-4,0-0,0,0,0,4,1,0,0,0,6,+12
Q. GrimesQ. GrimesSG,31,4-11,3-9,0-0,0,2,2,2,1,1,0,1,11,+6
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. McDanielsJ. McDanielsPF,36,7-11,1-5,3-3,2,4,6,0,1,5,1,1,18,+3
N. KnightN. KnightF,25,3-8,0-1,2-3,4,3,7,2,0,1,2,6,8,0
P. BeverleyP. BeverleyPG,29,0-8,0-2,3-6,2,5,7,7,1,0,2,3,3,-17
J. McLaughlinJ. McLaughlinPG,24,4-10,0-3,1-2,1,2,3,2,1,0,1,1,9,-7
M. BeasleyM. BeasleySG,40,8-23,4-16,0-0,0,4,4,1,1,0,0,2,20,+7
J. LaymanJ. LaymanSF,17,3-4,1-2,2-2,0,1,1,0,0,0,0,1,9,-1
J. OkogieJ. OkogieSF,5,0-0,0-0,0-0,0,2,2,0,1,0,1,2,0,+2
G. MonroeG. MonroeC,22,3-3,0-0,1-2,0,6,6,4,0,3,1,3,7,-6
N. ReidN. ReidC,12,1-4,0-2,1-2,0,5,5,0,0,1,0,1,3,-5
J. NowellJ. NowellSG,29,5-14,1-7,0-0,1,3,4,6,1,1,2,2,11,-16
