MIA,TOR,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,36,5-11,1-3,1-2,1,4,5,3,2,0,3,2,12,0
J. ButlerJ. ButlerSF,40,3-10,0-3,10-10,2,6,8,12,2,0,3,1,16,0
B. AdebayoB. AdebayoC,35,13-17,0-1,6-7,4,7,11,2,2,1,2,4,32,-2
G. VincentG. VincentPG,25,1-6,1-4,0-0,0,2,2,2,1,0,1,5,3,-2
D. RobinsonD. RobinsonSG,15,1-6,1-5,2-2,0,0,0,2,0,0,0,3,5,0
C. MartinC. MartinSF,14,3-6,0-1,1-2,0,1,1,0,1,0,1,0,7,-14
D. DedmonD. DedmonC,13,2-3,0-1,0-0,1,3,4,0,0,0,3,4,4,-2
T. HerroT. HerroPG,29,7-12,2-5,2-2,1,2,3,5,0,0,3,5,18,+2
M. StrusM. StrusSG,33,3-7,3-7,0-0,1,3,4,0,0,0,0,1,9,-2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,35,5-14,1-3,5-7,7,7,14,4,3,0,4,4,16,+6
O. AnunobyO. AnunobySF,36,6-10,0-1,1-1,1,2,3,3,1,0,3,4,13,-4
S. BarnesS. BarnesSF,42,5-13,1-2,0-0,2,7,9,2,0,0,1,4,11,+5
F. VanVleetF. VanVleetSG,38,5-11,2-6,9-11,1,3,4,6,3,1,3,3,21,+2
G. Trent Jr.G. Trent Jr.SG,41,11-20,6-10,5-8,0,2,2,1,1,0,1,2,33,+3
C. BoucherC. BoucherPF,18,1-3,0-1,0-0,0,3,3,0,0,1,0,3,2,+3
P. AchiuwaP. AchiuwaPF,19,5-7,2-3,0-2,3,4,7,1,1,1,2,4,12,-1
J. ChampagnieJ. ChampagnieSF,5,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,+2
D. BantonD. BantonPG,8,1-3,0-0,0-0,1,0,1,3,0,0,0,0,2,+4
