SA,BOS,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. JohnsonK. JohnsonSF,33,5-10,3-4,0-0,0,6,6,1,0,0,1,0,13,+2
J. PoeltlJ. PoeltlC,35,4-7,0-0,0-0,2,12,14,1,1,1,1,2,8,+5
D. WhiteD. WhitePG,31,7-17,3-7,0-0,2,2,4,2,0,2,3,2,17,+3
D. MurrayD. MurrayPG,33,11-21,0-2,0-0,2,7,9,12,3,0,4,1,22,+2
D. VassellD. VassellSG,32,7-14,2-7,1-1,0,6,6,0,0,2,2,4,17,+3
K. Bates-DiopK. Bates-DiopSF,25,3-6,0-0,0-0,4,0,4,2,1,0,1,0,6,-2
J. LandaleJ. LandaleC,13,2-2,1-1,1-1,1,1,2,0,0,0,3,1,6,-3
T. JonesT. JonesPG,9,1-3,0-1,0-0,0,1,1,1,1,0,0,1,2,-2
B. ForbesB. ForbesSG,23,2-8,1-4,3-3,0,1,1,1,0,0,1,2,8,+2
J. PrimoJ. PrimoSG,6,0-0,0-0,0-0,1,0,1,0,0,0,1,0,0,0
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,38,6-20,1-6,6-6,3,5,8,3,0,2,0,1,19,-9
A. HorfordA. HorfordC,27,2-7,0-3,0-0,1,6,7,5,0,1,0,0,4,+1
R. Williams IIIR. Williams IIIC,32,3-5,0-0,0-0,4,5,9,2,1,2,2,2,6,-7
M. SmartM. SmartPG,33,6-12,2-4,0-0,3,2,5,6,3,1,0,2,14,-1
J. BrownJ. BrownSG,35,12-25,4-8,2-3,0,6,6,1,2,1,3,1,30,-2
G. WilliamsG. WilliamsPF,22,1-2,0-1,0-0,0,0,0,0,0,1,2,1,2,+1
D. SchroderD. SchroderPG,26,7-14,1-4,0-0,1,2,3,2,1,0,1,2,15,+4
J. RichardsonJ. RichardsonSG,21,3-5,1-2,0-0,1,1,2,0,3,0,0,2,7,+3
R. LangfordR. LangfordSG,8,0-0,0-0,0-0,0,1,1,0,0,1,0,1,0,0
