NY,MIA,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,27,5-12,0-3,1-1,1,5,6,4,0,0,4,2,11,-34
M. RobinsonM. RobinsonC,29,3-4,0-0,1-2,5,5,10,1,1,0,1,4,7,-18
K. WalkerK. WalkerPG,19,2-8,2-7,1-1,0,0,0,0,0,0,1,1,7,-30
E. FournierE. FournierSG,20,2-7,2-5,1-2,1,1,2,0,1,0,3,4,7,-27
R. BarrettR. BarrettSG,24,6-11,3-5,2-4,0,3,3,2,1,0,2,3,17,-36
J. SimsJ. SimsPF,2,1-1,0-0,0-0,0,0,0,0,1,0,0,0,2,+2
O. ToppinO. ToppinPF,21,7-9,2-3,2-2,2,3,5,1,0,1,1,2,18,+20
C. ReddishC. ReddishSF,10,2-6,1-3,1-1,0,2,2,0,0,1,1,0,6,+9
T. GibsonT. GibsonC,17,0-0,0-0,0-0,1,3,4,1,0,2,0,4,0,+2
M. McBrideM. McBridePG,2,0-2,0-2,0-0,0,0,0,2,0,0,0,0,0,+3
A. BurksA. BurksSG,15,1-8,1-5,0-2,1,3,4,3,1,0,1,1,3,+5
I. QuickleyI. QuickleySG,22,4-9,2-5,2-2,0,3,3,7,2,0,2,1,12,+16
Q. GrimesQ. GrimesSG,31,2-6,2-6,0-0,4,1,5,3,1,0,1,1,6,+18
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,23,7-9,4-6,2-2,0,1,1,0,0,0,2,3,20,+37
J. ButlerJ. ButlerSF,29,7-8,0-1,8-9,2,4,6,5,2,0,4,4,22,+26
B. AdebayoB. AdebayoC,31,3-7,0-0,0-0,3,5,8,11,2,1,3,3,6,+18
G. VincentG. VincentPG,33,3-8,2-5,0-0,0,2,2,5,2,0,2,3,8,+11
D. RobinsonD. RobinsonSG,26,9-13,7-11,0-0,0,2,2,1,0,1,0,5,25,+26
C. MartinC. MartinSF,25,0-4,0-2,2-2,1,2,3,1,0,1,0,0,2,-23
D. DedmonD. DedmonC,15,1-3,0-0,2-2,1,6,7,1,1,0,0,1,4,-1
O. YurtsevenO. YurtsevenC,2,1-1,0-0,0-0,0,0,0,0,0,0,0,1,2,-3
T. HerroT. HerroPG,33,6-13,3-6,6-7,0,6,6,4,0,0,4,1,21,-10
K. GuyK. GuySG,2,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,-3
M. StrusM. StrusSG,21,0-8,0-6,0-0,0,3,3,2,1,0,1,2,0,-8
