SA,GS,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,25,5-9,2-5,1-1,1,3,4,1,1,1,0,1,13,+10
K. JohnsonK. JohnsonSF,38,6-13,2-5,1-2,1,6,7,3,1,0,2,3,15,+2
J. PoeltlJ. PoeltlC,31,3-6,0-0,0-0,2,7,9,5,0,3,2,4,6,+21
D. WhiteD. WhitePG,36,8-16,2-8,7-8,0,1,1,3,3,0,1,2,25,+13
D. MurrayD. MurrayPG,37,10-21,3-7,0-0,5,7,12,7,2,0,4,4,23,+7
T. YoungT. YoungPF,14,0-1,0-0,0-0,1,4,5,0,0,0,0,0,0,-10
T. JonesT. JonesPG,14,1-3,0-1,0-0,0,2,2,2,0,0,0,1,2,-8
B. ForbesB. ForbesSG,14,2-6,1-3,2-2,0,1,1,2,1,0,1,1,7,-3
L. Walker IVL. Walker IVSG,30,7-13,2-6,5-6,1,3,4,1,2,0,2,1,21,-7
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,33,4-7,0-2,1-2,1,7,8,9,1,1,4,1,9,-14
A. WigginsA. WigginsSF,31,3-9,2-3,3-4,2,2,4,1,0,1,1,0,11,-23
K. LooneyK. LooneyC,13,1-3,0-1,0-1,2,1,3,0,0,0,1,3,2,-20
S. CurryS. CurryPG,37,7-28,5-17,8-9,1,7,8,5,3,0,1,1,27,+3
J. PooleJ. PooleSG,23,6-9,3-6,0-0,2,1,3,3,0,0,2,3,15,-26
N. BjelicaN. BjelicaPF,13,4-6,0-1,1-1,0,1,1,0,1,0,1,1,9,+11
J. Toscano-AndersonJ. Toscano-AndersonSF,32,6-12,0-2,1-4,2,4,6,3,0,0,0,4,13,+24
D. LeeD. LeeSG,31,6-12,2-6,0-0,1,6,7,1,0,0,0,2,14,+12
G. Payton IIG. Payton IISG,13,2-3,0-0,0-0,0,2,2,1,1,0,1,2,4,-3
C. ChiozzaC. ChiozzaG,14,1-1,1-1,0-0,0,3,3,3,0,0,1,1,3,+11
