ORL,TOR,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,34,4-12,1-2,1-1,3,1,4,2,1,0,2,4,10,+1
W. Carter Jr.W. Carter Jr.C,33,8-12,1-4,0-1,4,8,12,3,0,0,2,4,17,+12
M. BambaM. BambaC,39,6-14,2-5,0-2,3,15,18,5,0,3,3,0,14,+10
C. AnthonyC. AnthonyPG,34,7-13,5-6,5-6,1,4,5,5,0,0,2,4,24,+16
J. SuggsJ. SuggsSG,30,6-14,4-8,5-5,0,2,2,4,0,1,3,5,21,+7
R. LopezR. LopezC,7,0-1,0-0,0-0,0,0,0,1,0,1,1,2,0,-10
M. WagnerM. WagnerC,8,0-1,0-1,0-0,0,1,1,0,0,0,1,0,0,-3
R.J. HamptonR.J. HamptonPG,6,1-2,1-1,0-0,0,0,0,0,0,0,2,2,3,-9
T. RossT. RossSG,22,4-7,1-4,0-1,0,3,3,1,0,0,0,2,9,-13
G. HarrisG. HarrisSG,27,5-11,1-3,0-0,1,0,1,3,0,0,1,1,11,-16
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. AchiuwaP. AchiuwaPF,21,4-9,0-2,0-1,1,5,6,1,0,0,2,2,8,-7
O. AnunobyO. AnunobySF,41,7-19,2-8,0-0,0,5,5,3,0,0,2,5,16,+3
S. BarnesS. BarnesSF,37,9-14,1-2,2-2,2,7,9,1,2,1,1,1,21,-13
F. VanVleetF. VanVleetSG,40,7-16,3-10,2-3,0,1,1,6,0,0,1,3,19,0
G. Trent Jr.G. Trent Jr.SG,32,7-13,2-5,3-3,0,3,3,2,2,1,0,1,19,-11
C. BoucherC. BoucherPF,18,3-5,1-2,2-4,2,2,4,0,2,0,0,1,9,+18
K. BirchK. BirchC,23,1-3,0-1,4-5,3,3,6,3,1,0,1,3,6,+15
D. BantonD. BantonPG,23,4-6,0-0,2-4,1,4,5,2,2,0,0,2,10,+4
S. MykhailiukS. MykhailiukSG,6,1-1,0-0,0-0,0,1,1,0,2,0,0,0,2,-4
