OKC,DAL,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. DiakiteM. DiakitePF,18,1-5,0-0,0-0,4,6,10,0,1,1,1,3,2,+1
L. DortL. DortSF,40,9-17,6-10,6-6,0,6,6,3,0,1,1,3,30,+15
T. MannT. MannPG,41,8-14,6-8,7-8,0,0,0,3,1,1,2,3,29,+6
A. WigginsA. WigginsSG,24,2-4,2-2,2-2,2,2,4,1,0,0,1,1,8,+7
J. GiddeyJ. GiddeySG,37,7-13,0-3,0-0,4,3,7,10,2,0,6,1,14,+16
D. BazleyD. BazleyPF,36,4-12,2-8,3-6,1,10,11,0,1,3,3,1,13,0
K. WilliamsK. WilliamsSF,29,4-8,0-2,0-0,1,3,4,5,1,1,2,1,8,-1
M. MuscalaM. MuscalaC,20,2-3,0-1,1-1,2,4,6,1,0,0,1,1,5,-1
T. MaledonT. MaledonPG,5,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,-6
T. JeromeT. JeromeSG,16,4-9,1-3,2-2,0,2,2,2,0,1,1,2,11,-7
DAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. Finney-SmithD. Finney-SmithPF,43,1-7,1-5,0-0,4,3,7,4,0,0,1,2,3,-13
M. KleberM. KleberPF,42,4-9,2-6,0-0,4,4,8,2,3,4,0,2,10,0
D. PowellD. PowellC,13,1-2,0-0,2-2,1,0,1,2,0,1,1,4,4,-1
J. BrunsonJ. BrunsonPG,43,10-18,0-4,0-0,0,5,5,4,2,0,6,5,20,+3
L. DoncicL. DoncicPG,43,16-33,5-13,3-4,1,5,6,10,3,0,3,3,40,-17
R. BullockR. BullockSF,38,8-16,5-13,2-2,1,7,8,1,3,0,0,1,23,+3
M. ChrissM. ChrissSF,14,3-5,0-0,0-0,1,1,2,1,0,1,2,1,6,-7
F. NtilikinaF. NtilikinaPG,11,1-2,1-1,0-0,0,0,0,0,1,1,0,2,3,0
J. GreenJ. GreenSG,19,2-6,0-1,1-2,1,1,2,4,0,1,0,1,5,+2
