DET,POR,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,35,4-14,0-4,6-7,0,3,3,3,0,1,5,2,14,-7
S. BeyS. BeySF,26,1-9,0-4,0-0,0,2,2,5,0,0,0,1,2,-19
I. StewartI. StewartC,33,4-6,0-1,7-8,6,8,14,1,0,1,1,4,15,-6
C. CunninghamC. CunninghamPG,33,10-13,5-7,1-2,0,7,7,1,1,3,6,4,26,0
K. HayesK. HayesPG,31,3-8,1-5,4-4,1,5,6,2,0,0,1,3,11,-5
T. LylesT. LylesPF,12,2-8,0-3,1-1,0,2,2,1,0,0,0,1,5,-11
L. GarzaL. GarzaC,3,0-0,0-0,2-2,0,0,0,0,1,0,1,1,2,-1
C. JosephC. JosephPG,21,2-5,1-2,1-2,0,4,4,4,1,1,1,1,6,-10
F. JacksonF. JacksonPG,24,3-10,2-7,2-2,0,2,2,0,0,0,1,2,10,-11
J. JacksonJ. JacksonSG,8,0-2,0-1,0-0,0,2,2,0,1,1,0,0,0,-8
H. DialloH. DialloSG,10,0-0,0-0,1-2,0,3,3,0,0,0,1,1,1,-9
R. McGruderR. McGruderG,5,0-1,0-1,0-0,0,0,0,0,0,0,1,0,0,-3
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
R. CovingtonR. CovingtonPF,24,3-10,2-6,0-0,0,3,3,1,1,1,0,3,8,+15
T. SnellT. SnellSF,27,3-7,2-5,1-1,0,4,4,0,1,0,0,1,9,+13
J. NurkicJ. NurkicC,27,5-8,0-0,3-5,4,4,8,5,1,1,2,4,13,+12
C. McCollumC. McCollumSG,36,11-26,4-11,2-2,1,3,4,6,2,0,1,0,28,+16
A. SimonsA. SimonsSG,36,5-14,2-6,0-0,0,6,6,5,0,1,2,4,12,+6
L. Nance Jr.L. Nance Jr.PF,25,3-5,0-1,0-0,1,2,3,2,0,0,0,2,6,+10
T. WatfordT. WatfordPF,3,1-2,0-0,0-0,0,1,1,0,1,1,0,0,2,0
BrownBrown PF,3,0-1,0-0,0-2,1,0,1,0,0,0,0,1,0,0
K. BlevinsK. BlevinsSF,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,0
C. ZellerC. ZellerC,17,1-1,0-0,2-2,1,5,6,1,0,0,2,5,4,+4
D. Smith Jr.D. Smith Jr.PG,17,4-11,0-3,3-3,2,2,4,3,1,1,0,0,11,+9
B. McLemoreB. McLemoreSG,18,5-10,4-9,3-3,0,2,2,1,1,0,2,2,17,+5
C. EllebyC. EllebySG,3,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,0
