ORL,POR,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,30,5-14,3-4,0-0,3,6,9,7,0,0,2,1,13,+11
W. Carter Jr.W. Carter Jr.C,30,7-10,2-3,2-2,1,7,8,5,0,3,1,2,18,+13
M. BambaM. BambaC,19,6-8,1-3,0-0,2,7,9,2,2,0,0,3,13,-2
C. AnthonyC. AnthonyPG,35,9-18,3-5,2-2,0,7,7,9,2,1,4,5,23,+14
J. SuggsJ. SuggsSG,7,0-2,0-2,1-2,0,0,0,1,0,0,2,1,1,-4
C. OkekeC. OkekePF,29,7-12,4-7,0-0,0,5,5,1,0,0,0,1,18,+20
I. BrazdeikisI. BrazdeikisSF,10,1-6,0-1,0-0,1,0,1,2,1,0,1,2,2,+5
R. LopezR. LopezC,18,3-6,1-1,1-2,3,3,6,0,0,2,2,2,8,+5
T. RossT. RossSG,29,1-5,0-3,0-0,0,3,3,3,3,1,1,0,2,+14
G. HarrisG. HarrisSG,33,5-9,5-9,0-0,0,2,2,4,0,0,1,1,15,+14
POR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. WinslowJ. WinslowPF,33,5-12,2-7,0-0,0,7,7,3,2,2,4,0,12,-9
J. NurkicJ. NurkicC,34,4-16,0-3,6-8,5,6,11,4,1,2,2,2,14,-14
B. McLemoreB. McLemoreSG,31,5-11,3-8,0-0,2,0,2,2,0,0,1,0,13,-17
A. SimonsA. SimonsSG,38,7-17,3-9,2-3,1,4,5,5,1,0,2,1,19,-13
C. EllebyC. EllebySG,34,4-10,1-2,2-2,4,5,9,4,2,0,2,3,11,-10
T. WatfordT. WatfordPF,20,3-8,0-2,2-2,2,1,3,0,0,0,1,2,8,-7
G. Brown IIIG. Brown IIIPF,19,4-13,2-7,5-6,3,5,8,1,1,0,0,1,15,-7
K. BlevinsK. BlevinsSF,10,0-0,0-0,0-0,0,2,2,0,0,0,1,0,0,-5
D. Smith Jr.D. Smith Jr.PG,20,0-4,0-0,3-5,0,3,3,2,2,1,0,3,3,-8
