BOS,DET,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,28,9-21,4-9,2-3,1,8,9,1,1,0,2,0,24,+14
A. HorfordA. HorfordC,19,2-2,0-0,0-0,3,7,10,2,1,0,1,0,4,+8
R. Williams IIIR. Williams IIIC,32,5-5,0-0,1-1,2,9,11,4,0,5,1,3,11,+17
M. SmartM. SmartPG,25,3-5,0-2,0-0,2,2,4,6,1,0,1,2,6,+8
J. BrownJ. BrownSG,34,5-15,1-4,2-5,1,6,7,2,0,1,3,2,13,+12
G. WilliamsG. WilliamsPF,26,2-5,1-3,2-2,0,2,2,2,0,1,0,2,7,+9
B. FernandoB. FernandoF,4,0-1,0-0,0-0,0,0,0,0,0,1,0,0,0,-15
A. NesmithA. NesmithSF,4,0-2,0-2,0-0,0,2,2,0,0,0,1,1,0,-13
E. FreedomE. FreedomC,2,0-1,0-0,0-0,0,0,0,0,0,0,0,1,0,-8
D. SchroderD. SchroderPG,23,5-11,0-2,0-0,1,3,4,5,0,0,2,3,10,+15
P. PritchardP. PritchardPG,4,1-1,0-0,4-4,0,1,1,0,0,0,1,1,6,-13
J. RichardsonJ. RichardsonSG,21,2-6,2-3,6-6,1,4,5,1,1,1,1,1,12,+16
R. LangfordR. LangfordSG,19,3-7,1-3,2-4,0,0,0,0,0,0,0,1,9,-5
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. GrantJ. GrantSF,26,3-12,1-3,3-3,0,3,3,3,0,0,1,1,10,-8
S. BeyS. BeySF,35,6-17,4-7,5-6,1,0,1,4,1,0,0,0,21,-6
I. StewartI. StewartC,33,3-11,0-0,0-0,8,9,17,0,0,0,3,3,6,+1
C. JosephC. JosephPG,24,2-8,0-1,0-0,0,3,3,3,1,1,1,3,4,-9
H. DialloH. DialloSG,28,8-17,1-3,4-6,6,8,14,0,1,0,0,5,21,+3
K. OlynykK. OlynykPF,15,1-6,0-0,0-0,3,3,6,2,0,1,1,1,2,-10
T. LylesT. LylesPF,16,3-10,1-3,2-3,1,5,6,0,0,0,4,2,9,-11
F. JacksonF. JacksonPG,23,2-7,1-2,1-1,0,0,0,1,2,0,0,3,6,-9
K. HayesK. HayesPG,24,5-11,1-4,0-1,1,4,5,5,0,2,1,5,11,0
R. McGruderR. McGruderG,16,1-5,1-3,0-0,0,1,1,0,0,0,0,1,3,+4
