MIA,PHI,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,38,5-10,2-3,0-0,1,3,4,1,1,1,3,2,12,-4
D. DedmonD. DedmonC,32,5-8,0-1,0-0,2,12,14,5,2,0,0,3,10,+14
K. LowryK. LowryPG,39,4-12,3-9,3-4,0,6,6,5,0,0,6,0,14,+5
G. VincentG. VincentPG,35,8-16,7-12,3-5,1,1,2,3,0,1,5,3,26,+21
D. RobinsonD. RobinsonSG,39,6-16,4-11,5-5,3,5,8,3,1,0,0,4,21,+9
K. OkpalaK. OkpalaSF,15,2-3,0-1,0-0,0,2,2,2,0,1,0,3,4,+3
O. YurtsevenO. YurtsevenC,12,2-3,0-0,1-2,2,1,3,4,1,0,1,0,5,-3
M. StrusM. StrusSG,23,3-9,2-7,1-1,0,3,3,2,0,0,1,1,9,-16
M. GarrettM. GarrettSG,8,0-1,0-0,0-0,0,2,2,0,0,0,0,2,0,-4
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. HarrisT. HarrisPF,37,9-18,3-7,3-4,0,5,5,4,0,0,3,1,24,-12
J. EmbiidJ. EmbiidC,37,5-13,1-5,6-6,1,13,14,5,1,1,1,1,17,+7
T. MaxeyT. MaxeyPG,42,11-15,2-5,3-3,0,3,3,5,0,1,2,3,27,+1
S. CurryS. CurrySG,33,3-7,1-4,0-1,0,2,2,4,0,1,1,4,7,-1
M. ThybulleM. ThybulleSG,14,0-5,0-3,0-0,0,0,0,1,1,2,1,3,0,-23
D. GreenD. GreenSF,28,3-8,3-8,0-0,2,4,6,2,5,0,1,3,9,+11
P. ReedP. ReedSF,5,0-2,0-1,0-0,0,0,0,0,0,0,0,0,0,-7
A. DrummondA. DrummondC,11,0-0,0-0,0-0,1,3,4,0,1,0,0,2,0,-12
S. MiltonS. MiltonSG,22,2-7,0-1,2-3,0,0,0,5,1,0,1,2,6,+7
I. JoeI. JoeSG,11,2-4,2-3,0-0,0,1,1,0,0,0,1,0,6,+4
