CLE,SAC,2
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,33,6-14,3-8,0-0,1,4,5,1,0,1,0,2,15,+4
L. StevensL. StevensF,20,4-5,1-1,0-0,2,1,3,2,1,1,2,3,9,-1
J. AllenJ. AllenC,31,8-14,0-1,2-2,6,11,17,1,1,2,0,2,18,-5
E. MobleyE. MobleyC,42,8-14,0-1,1-1,2,5,7,5,1,2,3,2,17,+7
D. GarlandD. GarlandPG,34,5-13,1-6,1-1,1,4,5,11,1,0,4,2,12,+10
K. LoveK. LovePF,21,5-13,2-8,6-7,0,3,3,2,0,2,2,0,18,-7
D. WadeD. WadePF,5,0-0,0-0,0-0,1,0,1,0,0,0,1,2,0,-8
C. OsmanC. OsmanSF,31,5-9,2-6,3-4,0,3,3,1,0,0,1,2,15,+8
R. RondoR. RondoPG,20,2-5,1-3,0-0,1,3,4,6,2,0,3,2,5,+2
D. WindlerD. WindlerSG,4,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-5
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Bagley IIIM. Bagley IIIPF,20,3-8,0-0,2-2,6,4,10,0,0,0,0,0,8,-2
H. BarnesH. BarnesSF,28,3-7,3-5,5-8,1,2,3,2,1,0,0,0,14,+4
A. LenA. LenC,24,2-13,0-2,0-0,6,4,10,1,0,1,1,2,4,-9
D. FoxD. FoxPG,31,5-14,0-1,2-2,0,4,4,4,2,0,2,4,12,+1
T. HaliburtonT. HaliburtonPG,36,8-16,2-6,3-4,0,2,2,8,3,1,3,2,21,-8
C. MetuC. MetuPF,23,5-11,3-6,0-0,1,4,5,0,1,0,2,1,13,-2
N. QuetaN. QuetaC,24,4-7,0-0,3-4,1,4,5,1,1,0,1,4,11,+8
D. MitchellD. MitchellPG,22,1-2,1-1,1-2,0,0,0,1,0,0,1,1,4,-1
B. HieldB. HieldSG,27,7-11,5-8,0-0,0,3,3,3,2,1,0,2,19,+2
T. DavisT. DavisSG,3,1-2,0-1,0-0,0,1,1,0,0,0,0,0,2,+2
