MIL,TOR,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. MiddletonK. MiddletonSF,35,8-20,2-5,4-5,1,7,8,2,0,1,3,1,22,+2
B. PortisB. PortisC,30,3-11,1-3,8-10,4,7,11,0,1,1,3,5,15,+1
J. HolidayJ. HolidayPG,37,10-19,4-5,2-5,2,4,6,8,0,1,5,5,26,+3
P. ConnaughtonP. ConnaughtonSG,31,2-7,1-5,2-2,0,3,3,0,1,0,0,0,7,-3
G. AllenG. AllenSG,32,4-10,2-6,0-0,1,0,1,0,0,0,0,0,10,+8
S. MamukelashviliS. MamukelashviliPF,23,4-8,0-1,0-0,6,4,10,1,0,0,0,0,8,-12
T. AntetokounmpoT. AntetokounmpoSF,11,0-1,0-0,0-0,0,2,2,1,1,1,1,0,0,-7
J. NworaJ. NworaSF,4,0-0,0-0,0-0,1,0,1,0,1,0,1,0,0,+1
G. HillG. HillPG,28,1-5,1-5,2-3,0,3,3,3,0,0,0,0,5,-5
R. HoodR. HoodSG,8,0-4,0-1,0-0,1,1,2,1,0,0,0,1,0,-8
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,35,9-18,1-4,1-2,3,5,8,4,0,1,6,6,20,+6
P. AchiuwaP. AchiuwaPF,35,3-8,0-0,0-2,5,3,8,2,1,2,1,3,6,+7
S. BarnesS. BarnesSF,39,5-9,3-6,0-0,2,5,7,4,3,1,0,5,13,+1
F. VanVleetF. VanVleetSG,39,9-17,5-10,6-6,0,5,5,4,0,1,3,4,29,+9
G. Trent Jr.G. Trent Jr.SG,35,3-16,2-10,0-0,0,8,8,3,2,1,1,0,8,+5
C. BoucherC. BoucherPF,12,2-6,0-2,2-2,1,1,2,0,0,1,1,1,6,-3
Y. WatanabeY. WatanabeSF,10,2-2,2-2,0-2,0,1,1,1,1,0,0,3,6,0
D. BantonD. BantonPG,14,1-4,0-0,0-0,3,1,4,2,0,0,1,0,2,-4
S. MykhailiukS. MykhailiukSG,19,3-8,1-6,0-0,1,3,4,3,2,0,0,1,7,0
I. BongaI. BongaG,3,0-0,0-0,0-0,0,0,0,0,1,0,0,1,0,-1
