MIA,LAL,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,38,4-7,0-1,2-2,4,9,13,2,1,0,2,4,10,+4
J. ButlerJ. ButlerSF,12,1-3,0-1,5-5,0,0,0,1,2,0,0,0,7,-3
B. AdebayoB. AdebayoC,34,9-20,0-0,10-11,2,8,10,4,6,0,4,6,28,+3
K. LowryK. LowryPG,47,5-14,2-10,6-7,0,6,6,11,1,0,4,4,18,0
D. RobinsonD. RobinsonSG,45,4-16,3-13,1-3,1,5,6,3,3,1,0,3,12,0
U. HaslemU. HaslemPF,5,1-2,0-0,0-0,0,0,0,0,0,0,0,2,2,-5
C. MartinC. MartinSF,15,1-5,0-3,0-0,1,1,2,2,0,1,0,1,2,-7
D. DedmonD. DedmonC,10,2-3,0-0,0-4,2,3,5,0,0,0,0,3,4,-8
O. YurtsevenO. YurtsevenC,4,1-1,0-0,1-1,0,1,1,0,0,0,0,0,3,+8
G. VincentG. VincentPG,13,1-3,0-1,2-2,0,0,0,0,1,0,1,1,4,+1
T. HerroT. HerroPG,42,11-22,5-8,0-0,1,3,4,3,0,0,3,1,27,-8
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,45,10-23,1-2,3-4,5,8,13,4,1,1,4,3,24,-4
K. BazemoreK. BazemoreSF,22,1-4,0-3,0-0,0,2,2,0,1,0,1,3,2,-6
D. JordanD. JordanC,11,0-0,0-0,1-2,1,4,5,0,0,0,1,2,1,0
R. WestbrookR. WestbrookPG,43,10-22,3-7,2-2,1,11,12,14,1,2,8,5,25,+10
A. BradleyA. BradleyPG,39,6-12,5-8,0-0,0,3,3,2,1,1,2,2,17,0
C. AnthonyC. AnthonyPF,38,5-12,1-5,1-2,0,6,6,1,1,0,1,2,12,+13
D. HowardD. HowardC,11,0-0,0-0,0-2,2,1,3,0,0,1,2,6,0,+5
W. EllingtonW. EllingtonSG,22,4-6,4-6,0-0,0,0,0,2,0,0,0,1,12,-15
M. MonkM. MonkSG,35,10-13,4-7,3-4,0,6,6,3,0,1,3,3,27,+12
