MIA,GS,2
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. ButlerJ. ButlerSF,28,7-14,2-3,6-6,3,2,5,3,0,0,2,0,22,-13
C. MartinC. MartinSF,36,8-14,3-5,0-0,4,5,9,1,2,1,2,3,19,-5
O. YurtsevenO. YurtsevenC,33,2-7,0-1,1-2,1,16,17,2,2,0,2,1,5,-3
K. LowryK. LowryPG,39,4-13,2-9,6-7,2,4,6,11,1,0,8,5,16,+2
T. HerroT. HerroPG,42,7-23,4-13,0-0,0,3,3,4,0,1,3,2,18,0
P.J. TuckerP.J. TuckerPF,28,2-4,2-3,0-0,0,3,3,1,0,0,0,0,6,-4
C. SilvaC. SilvaPF,10,2-4,0-0,4-4,1,3,4,1,0,0,1,1,8,-3
K. GuyK. GuySG,25,5-11,4-8,0-0,0,2,2,1,0,0,0,1,14,-9
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,36,2-5,1-3,0-0,2,6,8,13,1,4,2,4,5,+10
A. WigginsA. WigginsSF,34,8-13,2-4,4-4,0,6,6,4,2,0,3,1,22,+13
K. LooneyK. LooneyC,25,3-5,0-0,0-0,0,5,5,3,0,0,2,2,6,+6
S. CurryS. CurryPG,32,3-17,1-10,2-2,0,3,3,10,0,1,2,3,9,0
G. Payton IIG. Payton IISG,30,7-12,0-2,0-0,0,5,5,0,4,1,0,0,14,-2
N. BjelicaN. BjelicaPF,11,4-8,2-3,0-0,1,2,3,0,0,0,1,1,10,0
J. KumingaJ. KumingaPF,7,1-2,0-0,0-0,0,2,2,0,1,0,0,0,2,-6
O. Porter Jr.O. Porter Jr.SF,19,4-10,2-5,0-0,4,1,5,2,2,0,1,1,10,-2
J. Toscano-AndersonJ. Toscano-AndersonSF,9,0-1,0-0,2-2,0,1,1,1,1,0,0,1,2,+3
D. LeeD. LeeSG,11,1-2,1-2,0-0,0,3,3,1,0,0,0,1,3,+2
Q. WeatherspoonQ. WeatherspoonSG,0,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-1
J. PooleJ. PooleSG,26,12-17,5-9,3-5,0,2,2,5,0,0,1,2,32,+12
