SA,NY,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. Bates-DiopK. Bates-DiopSF,25,2-6,0-2,0-0,2,5,7,1,0,0,0,2,4,-11
J. PoeltlJ. PoeltlC,24,6-12,0-0,0-1,7,3,10,3,0,2,3,3,12,-12
D. MurrayD. MurrayPG,30,11-19,1-5,1-1,2,2,4,5,2,1,3,3,24,-5
L. Walker IVL. Walker IVSG,27,5-19,1-7,4-5,0,4,4,2,1,0,1,1,15,-10
J. PrimoJ. PrimoSG,28,4-9,2-4,1-2,0,2,2,3,1,1,1,1,11,-21
D. EubanksD. EubanksPF,20,3-5,0-0,2-2,1,0,1,0,1,0,1,2,8,-11
D. CacokD. CacokPF,23,3-5,0-0,0-0,1,9,10,0,1,2,0,1,6,-4
J. MorrisJ. MorrisF,7,0-3,0-0,1-2,0,0,0,1,0,0,1,0,1,+8
A. LambA. LambF,4,0-1,0-1,0-0,0,0,0,1,0,0,0,0,0,+8
J. WieskampJ. WieskampSF,12,2-2,2-2,1-2,0,1,1,0,0,0,0,1,7,+8
B. ForbesB. ForbesSG,18,2-7,1-4,0-0,0,1,1,0,1,0,0,3,5,-18
T. JohnsonT. JohnsonG,22,1-7,1-4,0-0,0,3,3,3,0,1,0,1,3,-7
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,34,1-7,0-3,0-0,1,11,12,3,0,1,3,3,2,+16
M. RobinsonM. RobinsonC,32,4-4,0-0,5-9,4,7,11,0,1,4,2,2,13,+10
A. BurksA. BurksSG,32,5-10,3-6,3-3,0,4,4,2,2,0,1,2,16,+13
E. FournierE. FournierSG,22,5-12,4-7,4-5,1,4,5,2,2,0,2,4,18,+9
R. BarrettR. BarrettSG,31,12-20,3-4,4-5,1,2,3,4,0,1,1,3,31,+11
J. SimsJ. SimsPF,3,0-0,0-0,0-0,0,0,0,0,0,1,0,0,0,-6
O. ToppinO. ToppinPF,14,3-4,0-1,0-0,1,2,3,0,0,0,0,2,6,-1
K. Knox IIK. Knox IIF,4,0-1,0-1,0-0,0,0,0,0,0,0,1,1,0,-8
T. GibsonT. GibsonC,13,2-4,0-0,2-2,1,4,5,0,1,0,0,3,6,+11
M. McBrideM. McBridePG,3,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0,-6
I. QuickleyI. QuickleySG,25,5-12,2-5,0-0,0,4,4,6,0,1,3,1,12,+17
Q. GrimesQ. GrimesSG,28,3-7,1-5,0-0,0,1,1,6,1,1,2,1,7,+9
