PHI,SAC,2
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. NiangG. NiangSF,39,4-13,2-9,2-2,0,5,5,2,0,0,1,3,12,+18
A. DrummondA. DrummondC,31,3-8,0-0,3-6,7,16,23,3,1,3,2,4,9,+19
T. MaxeyT. MaxeyPG,35,8-22,0-4,8-8,0,1,1,4,2,0,0,3,24,+7
M. ThybulleM. ThybulleSG,33,6-8,1-3,2-2,0,2,2,0,3,2,0,0,15,+7
F. KorkmazF. KorkmazSG,28,4-10,2-4,1-4,0,2,2,6,2,0,1,2,11,-4
P. ReedP. ReedSF,6,1-2,0-1,0-0,1,0,1,1,0,0,0,1,2,-10
C. BasseyC. BasseyC,15,1-2,0-0,0-0,2,5,7,1,0,0,2,4,2,-7
S. MiltonS. MiltonSG,36,6-12,2-5,2-2,1,1,2,1,1,1,1,2,16,+12
I. JoeI. JoeSG,17,3-8,2-6,3-3,0,2,2,1,0,0,0,1,11,-2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
H. BarnesH. BarnesSF,36,2-8,1-5,5-5,1,4,5,3,1,0,4,3,10,-17
M. HarklessM. HarklessSF,19,0-3,0-2,2-2,0,1,1,0,1,0,0,4,2,-3
R. HolmesR. HolmesC,28,8-10,0-0,2-2,2,6,8,1,0,0,1,2,18,-10
D. FoxD. FoxPG,36,7-15,1-4,8-10,1,4,5,2,0,0,3,3,23,-17
T. HaliburtonT. HaliburtonPG,33,0-5,0-3,0-0,3,2,5,9,1,0,1,2,0,+9
M. Bagley IIIM. Bagley IIIPF,12,2-4,0-2,0-0,0,5,5,0,0,0,0,0,4,+9
T. ThompsonT. ThompsonC,11,4-6,0-0,0-2,3,4,7,0,0,0,0,0,8,+6
A. LenA. LenC,9,1-4,0-0,2-6,0,1,1,0,0,0,1,1,4,-4
D. MitchellD. MitchellPG,25,2-9,0-4,0-0,0,3,3,0,1,0,1,2,4,-4
B. HieldB. HieldSG,31,7-16,5-11,2-2,1,8,9,2,0,0,2,2,21,-9
