BOS,CHA,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,41,14-28,6-12,7-7,1,6,7,8,0,1,2,3,41,+22
R. Williams IIIR. Williams IIIC,36,5-7,0-0,2-4,6,10,16,4,0,3,2,5,12,+8
M. SmartM. SmartPG,38,3-12,1-9,0-0,0,4,4,5,3,1,2,1,7,+13
SchröderSchröder PG,36,6-14,4-9,7-8,0,6,6,8,0,1,1,3,23,+12
J. BrownJ. BrownSG,38,12-20,3-7,3-4,3,6,9,3,3,1,3,3,30,+12
J. ParkerJ. ParkerPF,17,5-8,3-4,0-0,0,5,5,0,0,1,0,1,13,+3
G. WilliamsG. WilliamsPF,25,3-6,1-4,2-2,0,1,1,2,1,1,0,2,9,-5
HernangómezHernangómez F,4,1-1,0-0,0-0,0,1,1,0,1,0,0,0,2,-3
P. PritchardP. PritchardPG,14,1-3,1-3,0-0,1,1,2,2,0,0,1,3,3,-5
J. RichardsonJ. RichardsonSG,15,0-2,0-2,0-0,0,2,2,1,0,0,1,2,0,-2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,38,5-12,2-5,3-4,3,3,6,3,1,0,3,2,15,-23
M. BridgesM. BridgesSF,38,11-22,2-10,1-1,2,8,10,3,1,0,2,5,25,-10
M. PlumleeM. PlumleeC,37,5-9,0-0,2-6,3,8,11,3,1,2,0,1,12,-7
L. BallL. BallPG,33,7-19,7-14,4-4,0,5,5,9,0,0,6,6,25,+1
K. Oubre Jr.K. Oubre Jr.SG,43,6-16,5-10,2-4,2,7,9,2,0,0,0,3,19,+5
J. McDanielsJ. McDanielsPF,22,4-6,2-3,3-4,1,2,3,2,0,0,0,2,13,+6
C. MartinC. MartinSF,18,1-5,1-2,0-2,2,1,3,0,0,1,1,3,3,-20
N. RichardsN. RichardsC,14,3-4,0-0,1-1,1,2,3,0,0,3,1,1,7,-3
I. SmithI. SmithPG,23,4-10,0-0,2-2,0,2,2,4,1,0,1,2,10,-4
