SAC,MEM,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. MetuC. MetuPF,23,2-11,0-6,4-4,3,8,11,3,0,1,1,0,8,-16
A. LenA. LenC,7,0-1,0-1,0-0,0,1,1,0,0,0,1,3,0,-11
D. FoxD. FoxPG,21,4-12,2-5,2-3,0,4,4,2,0,2,0,1,12,-26
T. HaliburtonT. HaliburtonPG,20,1-4,0-1,3-4,1,0,1,2,0,0,1,0,5,-23
T. DavisT. DavisSG,17,4-10,2-5,3-4,0,4,4,0,0,2,4,2,13,-3
M. Bagley IIIM. Bagley IIIPF,19,1-3,0-1,3-4,1,3,4,0,1,0,0,1,5,-14
L. KingL. KingPF,21,4-11,3-8,1-2,0,4,4,0,2,0,0,1,12,+1
T. ThompsonT. ThompsonC,22,3-9,0-0,3-9,3,4,7,2,1,1,0,0,9,-14
D. JonesD. JonesC,17,2-2,0-0,2-2,1,2,3,1,0,1,0,4,6,-6
D. MitchellD. MitchellPG,31,5-12,1-5,0-0,2,2,4,6,1,1,1,3,11,-5
B. HieldB. HieldSG,29,5-17,1-9,3-3,1,5,6,1,0,0,0,2,14,-25
J. RamseyJ. RamseySG,13,2-5,0-1,2-2,0,0,0,0,0,0,0,1,6,+7
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,22,6-13,1-4,4-5,2,7,9,0,0,2,1,5,17,+24
D. BrooksD. BrooksSF,21,8-17,1-6,4-4,1,5,6,1,2,0,0,2,21,+16
S. AdamsS. AdamsC,21,1-4,0-0,1-2,4,8,12,4,1,3,2,3,3,+22
T. JonesT. JonesPG,24,2-8,0-3,2-3,0,3,3,8,0,0,0,1,6,+20
D. BaneD. BaneSG,26,7-12,4-7,0-0,0,5,5,2,0,1,2,4,18,+30
B. ClarkeB. ClarkePF,16,7-8,0-0,1-2,0,6,6,1,0,1,0,2,15,+9
S. AldamaS. AldamaPF,10,1-4,1-3,0-0,1,2,3,1,0,2,0,1,3,-5
K. AndersonK. AndersonSF,19,3-6,1-2,0-0,1,4,5,4,1,0,2,1,7,+11
K. TillieK. TillieSF,10,2-4,1-3,0-0,1,0,1,0,0,2,0,1,5,-5
X. TillmanX. TillmanC,9,1-7,0-2,0-0,0,0,0,1,0,0,1,0,2,-7
J. KoncharJ. KoncharSG,19,4-4,1-1,0-0,3,6,9,2,0,0,1,1,9,-3
D. MeltonD. MeltonSG,18,4-9,3-6,3-4,1,4,5,4,0,0,0,1,14,+14
Z. WilliamsZ. WilliamsSG,17,4-5,0-1,0-0,0,2,2,1,0,0,0,3,8,+16
J. CulverJ. CulverG,9,0-3,0-1,0-0,0,2,2,1,0,0,0,0,0,-7
