CHA,ORL,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,25,0-6,0-4,1-2,0,3,3,2,2,0,1,0,1,-1
M. BridgesM. BridgesSF,38,5-16,1-6,0-0,0,9,9,6,1,3,0,3,11,+9
M. PlumleeM. PlumleeC,21,2-3,0-0,3-3,4,4,8,2,0,1,1,1,7,-8
L. BallL. BallPG,26,7-17,4-9,4-4,1,3,4,4,0,0,2,4,22,-2
T. RozierT. RozierSG,37,11-22,3-10,2-4,0,3,3,5,6,1,1,0,27,-1
J. McDanielsJ. McDanielsPF,18,3-5,0-1,1-2,3,4,7,1,0,1,1,3,7,+13
P.J. WashingtonP.J. WashingtonPF,6,0-2,0-1,0-0,0,1,1,0,0,1,1,0,0,+2
C. MartinC. MartinSF,28,3-4,1-1,1-1,1,4,5,6,2,2,1,4,8,+6
N. RichardsN. RichardsC,7,1-1,0-0,0-0,1,2,3,0,0,2,1,0,2,+1
K. Oubre Jr.K. Oubre Jr.SG,34,7-17,3-8,4-5,2,4,6,0,0,0,1,1,21,+16
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,33,7-12,2-2,0-0,2,5,7,4,0,0,0,2,16,+2
W. Carter Jr.W. Carter Jr.C,32,6-9,1-4,1-1,1,10,11,2,2,0,0,3,14,+9
M. BambaM. BambaC,31,7-15,4-7,0-0,2,10,12,0,0,0,3,3,18,+6
G. HarrisG. HarrisSG,35,5-13,3-8,0-0,1,2,3,4,1,0,2,2,13,+9
J. SuggsJ. SuggsSG,30,6-14,0-5,5-7,0,4,4,6,1,1,5,6,17,+5
C. OkekeC. OkekePF,20,1-7,0-1,0-0,1,5,6,1,1,0,2,1,2,-21
M. WagnerM. WagnerC,12,4-8,3-6,2-2,3,1,4,0,0,0,1,1,13,-8
R.J. HamptonR.J. HamptonPG,22,0-7,0-2,0-0,0,3,3,6,0,0,1,0,0,-17
M. MulderM. MulderG,24,2-8,2-7,0-0,0,1,1,0,0,0,0,1,6,-20
