NY,LAL,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,41,11-22,2-4,8-10,5,11,16,7,0,2,5,4,32,-9
M. RobinsonM. RobinsonC,30,2-4,0-0,0-1,4,7,11,0,3,0,0,4,4,+8
K. WalkerK. WalkerPG,24,3-7,1-4,0-0,0,1,1,3,1,0,1,1,7,0
E. FournierE. FournierSG,37,5-14,3-10,2-3,0,4,4,3,1,0,2,3,15,-4
R. BarrettR. BarrettSG,50,13-28,4-10,6-9,1,7,8,5,1,0,3,0,36,-2
O. ToppinO. ToppinPF,12,2-7,0-2,0-2,2,3,5,0,0,0,0,2,4,+2
N. NoelN. NoelC,23,1-3,0-0,3-3,1,0,1,1,1,1,1,3,5,-15
A. BurksA. BurksSG,30,2-7,1-4,7-8,1,5,6,4,1,1,2,3,12,-7
I. QuickleyI. QuickleySG,5,0-1,0-0,0-0,0,0,0,1,0,0,0,3,0,-5
Q. GrimesQ. GrimesSG,15,0-5,0-4,0-0,1,3,4,0,0,0,0,3,0,-3
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,41,13-19,0-0,2-5,7,10,17,3,3,4,2,3,28,+9
S. JohnsonS. JohnsonPF,22,4-7,1-2,0-0,1,4,5,2,1,0,1,4,9,-5
L. JamesL. JamesSF,40,13-24,2-7,1-2,3,10,13,10,1,0,3,3,29,+12
R. WestbrookR. WestbrookPG,29,1-10,0-3,3-7,1,3,4,6,1,1,4,2,5,-15
M. MonkM. MonkSG,39,11-20,4-8,3-4,0,0,0,2,0,0,1,1,29,+8
T. ArizaT. ArizaSF,35,3-9,2-7,3-4,1,7,8,3,0,1,0,3,11,+11
D. JordanD. JordanC,3,0-0,0-0,0-0,1,1,2,0,0,0,0,1,0,-4
A. BradleyA. BradleyPG,13,0-2,0-2,0-0,0,1,1,0,0,0,0,3,0,-8
A. ReavesA. ReavesSG,18,2-5,0-2,5-5,0,3,3,0,0,1,1,0,9,+5
T. Horton-TuckerT. Horton-TuckerSG,24,1-6,0-3,0-1,0,4,4,3,2,0,1,3,2,+22
