BOS,NY,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. WilliamsG. WilliamsPF,31,6-9,3-5,0-0,0,5,5,4,1,1,2,5,15,-5
J. TatumJ. TatumSF,45,7-30,2-15,4-5,4,7,11,4,1,1,3,2,20,-3
R. Williams IIIR. Williams IIIC,45,5-5,0-0,6-8,3,7,10,3,3,5,0,1,16,+11
M. SmartM. SmartPG,46,5-14,5-11,0-0,0,8,8,6,2,0,4,3,15,+1
J. BrownJ. BrownSG,46,16-30,8-14,6-8,0,9,9,6,3,1,4,5,46,+16
A. NesmithA. NesmithSF,11,0-4,0-3,0-0,1,1,2,1,0,0,0,2,0,-14
SchröderSchröder PG,32,5-16,1-4,1-2,2,1,3,8,2,0,2,3,12,-16
P. PritchardP. PritchardPG,11,0-3,0-2,0-0,3,2,5,2,0,1,0,1,0,+4
R. LangfordR. LangfordSG,23,4-6,2-3,0-0,2,1,3,0,1,0,3,2,10,-14
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,46,12-27,3-8,8-8,0,8,8,9,0,3,7,4,35,+10
M. RobinsonM. RobinsonC,34,5-5,0-0,1-4,5,12,17,3,0,2,1,2,11,+3
K. WalkerK. WalkerPG,36,3-8,3-4,1-2,0,8,8,3,1,0,4,4,10,-1
E. FournierE. FournierSG,44,13-25,6-13,0-0,0,6,6,3,4,1,1,4,32,+11
R. BarrettR. BarrettSG,47,6-11,3-7,4-6,0,5,5,2,0,2,0,5,19,+8
J. SimsJ. SimsPF,7,0-0,0-0,1-2,0,1,1,0,0,0,0,0,1,-7
O. ToppinO. ToppinPF,28,6-9,0-3,2-3,2,3,5,0,0,1,1,1,14,+4
D. RoseD. RosePG,22,3-11,1-3,2-2,0,4,4,5,2,1,2,0,9,+7
A. BurksA. BurksSG,16,2-5,1-4,0-0,0,1,1,1,1,0,0,2,5,-5
I. QuickleyI. QuickleySG,8,1-4,0-3,0-0,0,0,0,1,1,0,1,0,2,-8
Q. GrimesQ. GrimesSG,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
