LAC,MIN,2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,30,7-10,6-8,0-0,0,5,5,1,1,1,1,1,20,+13
I. ZubacI. ZubacC,34,4-5,0-0,2-2,1,5,6,2,1,1,1,2,10,+10
R. JacksonR. JacksonPG,36,11-18,7-9,0-0,0,5,5,8,1,0,3,1,29,+12
E. BledsoeE. BledsoeSG,25,3-8,0-3,0-0,0,2,2,7,1,1,1,0,6,-1
P. GeorgeP. GeorgeSG,36,11-18,4-8,6-6,0,6,6,8,1,1,8,3,32,+8
J. WinslowJ. WinslowPF,7,1-4,0-3,0-0,0,0,0,1,0,2,1,0,2,-1
I. HartensteinI. HartensteinC,13,2-3,0-0,1-2,2,2,4,1,0,0,2,4,5,+1
T. MannT. MannSG,31,6-7,3-3,2-2,0,2,2,3,0,1,3,3,17,+8
L. KennardL. KennardSG,28,2-5,1-2,0-0,0,5,5,2,1,0,0,0,5,+5
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. McDanielsJ. McDanielsPF,29,2-3,1-1,0-0,0,1,1,1,1,0,1,4,5,+10
J. OkogieJ. OkogieSF,11,4-8,2-5,1-1,0,1,1,0,0,0,1,2,11,-3
A. EdwardsA. EdwardsSF,38,11-21,3-10,3-3,1,2,3,6,3,1,6,1,28,+9
K. TownsK. TownsC,36,6-16,3-8,3-3,3,8,11,3,4,0,3,3,18,-12
P. BeverleyP. BeverleyPG,31,4-6,0-1,2-2,6,4,10,8,0,1,3,3,10,-5
T. PrinceT. PrincePF,10,0-3,0-1,0-0,2,1,3,0,0,0,0,2,0,-7
J. VanderbiltJ. VanderbiltPF,27,6-13,0-1,1-1,3,5,8,1,0,0,1,0,13,-14
N. ReidN. ReidC,12,3-7,0-3,5-6,0,0,0,2,1,0,0,0,11,+1
J. McLaughlinJ. McLaughlinPG,11,1-2,1-1,0-0,0,0,0,2,1,0,1,1,3,-8
M. BeasleyM. BeasleySG,27,5-12,4-8,0-0,0,2,2,1,1,0,0,0,14,-22
J. NowellJ. NowellSG,9,1-3,0-1,0-0,0,0,0,3,0,0,0,0,2,-4
