NO,MIA,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,37,6-14,1-6,6-6,0,4,4,5,0,0,5,2,19,-13
J. ValanciunasJ. ValanciunasC,28,5-9,0-2,3-4,1,7,8,0,0,1,2,5,13,-14
D. GrahamD. GrahamPG,31,4-9,3-7,0-0,0,1,1,4,0,0,3,2,11,-7
J. HartJ. HartSG,38,5-8,2-4,6-8,1,6,7,4,2,0,2,1,18,-8
N. Alexander-WalkerN. Alexander-WalkerSG,28,8-18,4-8,4-6,4,0,4,2,1,0,0,4,24,-1
G. TempleG. TempleSF,15,1-3,0-1,0-0,1,0,1,1,1,1,4,1,2,-1
H. JonesH. JonesSF,24,2-2,0-0,0-0,2,3,5,1,2,1,0,4,4,-10
J. HayesJ. HayesC,13,1-2,0-0,2-2,0,5,5,0,0,0,0,1,4,-2
T. SatoranskyT. SatoranskySG,17,1-4,0-2,1-2,1,2,3,1,0,0,0,1,3,-8
T. Murphy IIIT. Murphy IIISG,8,0-6,0-5,0-0,0,0,0,0,0,0,0,0,0,-11
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,21,6-7,1-2,0-0,0,4,4,2,0,0,1,5,13,+15
J. ButlerJ. ButlerSF,37,10-18,1-2,10-12,2,8,10,10,0,1,3,1,31,+9
D. DedmonD. DedmonC,25,1-3,0-1,0-0,4,4,8,2,1,0,1,4,2,+9
T. HerroT. HerroPG,37,7-19,3-9,2-2,1,2,3,5,1,0,4,1,19,+19
D. RobinsonD. RobinsonSG,26,2-7,2-6,0-0,0,0,0,2,2,0,0,2,6,+6
U. HaslemU. HaslemPF,7,1-1,0-0,0-0,0,3,3,1,0,1,0,2,2,+12
C. MartinC. MartinSF,23,5-9,1-4,1-1,1,5,6,3,2,0,0,1,12,+7
K. OkpalaK. OkpalaSF,12,0-4,0-4,0-0,1,0,1,1,0,0,0,2,0,-16
O. YurtsevenO. YurtsevenC,3,0-0,0-0,0-0,0,0,0,1,0,0,0,1,0,-1
G. VincentG. VincentPG,27,5-12,3-6,0-0,1,0,1,1,0,0,0,4,13,+6
M. StrusM. StrusSG,21,5-7,4-6,1-2,0,3,3,1,0,0,1,2,15,+10
M. GarrettM. GarrettSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-1
