TOR,MIA,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,42,9-20,0-2,0-0,2,4,6,10,5,1,0,3,18,-4
P. AchiuwaP. AchiuwaPF,37,3-8,0-1,0-0,6,9,15,1,1,1,0,2,6,-3
O. AnunobyO. AnunobySF,34,5-14,3-8,1-3,0,2,2,2,1,1,3,5,14,+7
S. BarnesS. BarnesSF,39,6-18,2-5,2-3,1,7,8,6,1,0,2,4,16,-5
F. VanVleetF. VanVleetSG,41,7-17,6-16,2-2,0,4,4,4,1,0,5,3,22,-3
C. BoucherC. BoucherPF,38,7-13,2-4,7-9,6,4,10,0,0,2,1,3,23,-8
J. ChampagnieJ. ChampagnieSF,9,0-0,0-0,0-0,0,0,0,1,0,0,0,1,0,-9
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P.J. TuckerP.J. TuckerPF,27,2-3,1-2,0-0,0,4,4,1,0,0,0,2,5,+7
J. ButlerJ. ButlerSF,36,6-14,0-1,7-8,3,7,10,10,1,0,3,0,19,+13
B. AdebayoB. AdebayoC,32,4-12,0-0,6-7,3,6,9,2,1,1,2,1,14,+6
G. VincentG. VincentPG,27,6-12,3-6,0-0,0,0,0,0,2,2,2,2,15,-7
D. RobinsonD. RobinsonSG,18,3-6,2-5,0-0,1,2,3,1,3,0,1,4,8,+2
C. MartinC. MartinSF,21,3-6,0-1,0-1,1,4,5,1,1,0,1,4,6,-2
D. DedmonD. DedmonC,16,4-6,0-0,0-0,4,5,9,0,0,3,1,3,8,-1
T. HerroT. HerroPG,34,8-16,1-3,6-6,0,4,4,3,2,0,1,0,23,+6
M. StrusM. StrusSG,29,2-8,2-6,0-0,1,4,5,2,1,2,1,2,6,+1
