SA,LAC,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. EubanksD. EubanksPF,24,3-7,0-0,2-2,0,10,10,1,0,1,1,3,8,-1
D. McDermottD. McDermottSF,29,3-10,1-4,0-0,1,2,3,2,1,0,1,0,7,0
K. JohnsonK. JohnsonSF,33,4-9,2-4,0-0,1,4,5,3,1,1,3,2,10,+8
D. WhiteD. WhitePG,32,8-14,1-4,2-2,0,3,3,3,1,0,3,4,19,+3
D. MurrayD. MurrayPG,39,12-21,1-2,1-2,2,10,12,9,3,0,4,1,26,-2
T. YoungT. YoungPF,24,5-11,0-0,0-1,1,3,4,5,2,0,3,2,10,-13
T. JonesT. JonesPG,9,3-6,0-1,0-0,1,0,1,0,1,0,0,1,6,-19
B. ForbesB. ForbesSG,12,0-3,0-1,0-0,0,0,0,0,0,1,0,1,0,-16
L. Walker IVL. Walker IVSG,19,2-10,0-5,0-0,0,2,2,3,0,0,1,2,4,-14
D. VassellD. VassellSG,19,1-4,0-1,0-0,0,1,1,0,1,1,0,1,2,-16
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,14,0-1,0-1,0-0,0,1,1,2,0,0,0,0,0,-3
I. ZubacI. ZubacC,31,3-7,0-0,2-2,6,7,13,1,1,0,1,2,8,-3
R. JacksonR. JacksonPG,38,8-22,5-17,0-0,0,6,6,4,0,2,3,3,21,+12
E. BledsoeE. BledsoeSG,30,5-12,1-3,0-0,0,6,6,0,3,0,3,0,11,-14
P. GeorgeP. GeorgeSG,34,10-24,2-9,12-13,0,9,9,4,2,0,6,1,34,-3
I. HartensteinI. HartensteinC,17,3-3,0-0,1-2,0,4,4,0,1,0,3,2,7,+17
L. KennardL. KennardSG,31,3-5,1-1,0-0,0,7,7,2,0,0,3,2,7,+31
A. CoffeyA. CoffeySG,25,1-3,1-3,2-2,0,2,2,2,0,1,0,3,5,+24
B. Boston Jr.B. Boston Jr.SG,20,4-7,2-4,3-3,0,4,4,1,1,0,1,0,13,+6
J. ScrubbJ. ScrubbSG,1,0-1,0-0,0-0,0,0,0,0,1,0,0,0,0,+3
