GS,NY,2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenPF,32,3-6,1-1,1-2,2,9,11,7,1,3,3,3,8,+8
A. WigginsA. WigginsSF,34,6-13,3-6,3-6,1,5,6,3,0,0,2,1,18,+4
K. LooneyK. LooneyC,24,2-4,0-0,0-0,2,3,5,1,0,1,0,3,4,+12
S. CurryS. CurryPG,35,8-19,5-14,1-2,0,3,3,3,1,1,4,4,22,+13
J. PooleJ. PooleSG,34,3-11,0-6,13-13,0,9,9,3,0,0,3,4,19,+6
N. BjelicaN. BjelicaPF,17,5-5,4-4,0-2,0,4,4,4,0,0,0,2,14,-2
J. KumingaJ. KumingaPF,10,2-2,0-0,0-0,0,2,2,0,0,0,0,0,4,+7
A. IguodalaA. IguodalaF,14,0-4,0-4,2-2,1,3,4,5,0,0,0,0,2,+3
J. Toscano-AndersonJ. Toscano-AndersonSF,13,1-4,0-0,0-0,1,0,1,2,0,0,0,0,2,-7
D. LeeD. LeeSG,17,3-7,1-4,0-0,0,3,3,0,0,0,0,4,7,-4
G. Payton IIG. Payton IISG,10,2-2,1-1,0-0,0,1,1,0,1,1,0,1,5,+5
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,37,10-21,5-8,6-6,0,7,7,3,2,0,4,5,31,-9
N. NoelN. NoelC,24,1-3,0-0,1-2,3,4,7,0,1,3,0,2,3,-1
D. RoseD. RosePG,34,5-13,3-4,2-2,0,4,4,6,1,0,2,2,15,-10
A. BurksA. BurksSG,39,4-15,2-10,4-4,0,1,1,4,1,0,0,4,14,-7
E. FournierE. FournierSG,29,1-5,0-4,0-0,0,1,1,0,0,1,0,1,2,-13
K. Knox IIK. Knox IIF,20,2-4,2-3,3-4,1,6,7,1,1,0,0,0,9,0
M. RobinsonM. RobinsonC,14,1-2,0-0,0-0,0,2,2,0,0,1,0,0,2,-8
M. McBrideM. McBridePG,20,3-8,2-4,0-0,0,4,4,1,0,0,0,2,8,+4
I. QuickleyI. QuickleySG,22,3-12,2-9,4-4,0,2,2,3,0,1,2,5,12,-1
