BOS,TOR,2
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. WilliamsG. WilliamsPF,28,4-7,3-4,4-4,0,5,5,1,1,1,2,2,15,-10
J. TatumJ. TatumSF,38,2-16,1-5,3-4,0,7,7,10,1,0,4,2,8,+13
A. HorfordA. HorfordC,26,5-9,1-4,6-6,3,8,11,2,0,0,2,3,17,-3
M. SmartM. SmartPG,36,7-16,4-10,3-3,1,7,8,6,0,0,4,5,21,-1
J. BrownJ. BrownSG,27,6-11,1-2,3-4,2,1,3,3,1,0,2,1,16,-6
KanterKanter C,22,3-4,0-0,3-3,3,7,10,0,1,1,0,1,9,+15
P. PritchardP. PritchardPG,10,0-3,0-2,0-0,0,0,0,0,0,0,1,0,0,+11
J. RichardsonJ. RichardsonSG,27,6-11,1-4,5-5,0,1,1,2,1,1,0,3,18,+23
R. LangfordR. LangfordSG,26,1-5,1-3,2-2,3,5,8,0,0,0,2,2,5,+18
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,38,8-19,0-4,2-2,1,6,7,5,0,0,1,5,18,-2
P. AchiuwaP. AchiuwaPF,36,3-11,0-3,0-0,3,6,9,1,0,0,2,3,6,-11
S. BarnesS. BarnesSF,37,7-16,4-9,3-4,5,2,7,3,2,1,3,3,21,-22
F. VanVleetF. VanVleetSG,40,8-16,5-10,6-7,1,5,6,3,2,0,3,3,27,-2
S. MykhailiukS. MykhailiukSG,38,5-14,2-7,0-0,1,7,8,2,2,1,0,2,12,-10
Y. WatanabeY. WatanabeSF,14,1-6,1-4,0-0,1,1,2,1,0,0,0,2,3,+15
J. ChampagnieJ. ChampagnieSF,7,0-1,0-1,2-2,1,0,1,0,0,1,0,1,2,-10
M. FlynnM. FlynnPG,15,3-8,1-3,1-1,1,2,3,3,0,1,1,2,8,-10
D. BantonD. BantonPG,3,0-0,0-0,0-0,0,1,1,1,0,0,0,1,0,-2
I. BongaI. BongaG,11,0-2,0-1,0-0,0,0,0,0,0,1,0,2,0,-6
