MIN,CHI,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,25,3-4,0-0,0-0,1,2,3,1,1,0,0,1,6,-10
A. EdwardsA. EdwardsSF,37,12-22,3-9,4-6,0,6,6,8,0,1,4,2,31,-3
K. TownsK. TownsC,37,12-19,1-3,2-3,3,5,8,8,2,1,0,3,27,-3
P. BeverleyP. BeverleyPG,30,3-9,2-6,2-2,1,0,1,6,1,1,1,2,10,-3
D. RussellD. RussellPG,29,6-13,2-6,4-4,0,1,1,3,1,0,3,2,18,-12
T. PrinceT. PrincePF,13,1-3,1-2,0-0,0,1,1,0,0,0,0,0,3,-8
J. McDanielsJ. McDanielsPF,21,4-8,1-3,0-0,1,3,4,1,0,0,1,1,9,-5
N. ReidN. ReidC,11,1-4,1-3,0-0,0,2,2,0,0,0,0,1,3,-9
J. McLaughlinJ. McLaughlinPG,14,2-3,0-0,0-0,0,2,2,4,1,0,0,0,4,-8
M. BeasleyM. BeasleySG,23,4-11,2-8,1-1,1,3,4,1,1,1,0,0,11,+1
CHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DeRozanD. DeRozanSF,38,14-22,0-1,7-7,0,6,6,6,1,0,0,1,35,+19
J. GreenJ. GreenSF,31,10-13,3-4,0-0,1,3,4,1,0,0,3,1,23,+15
N. VucevicN. VucevicC,35,11-14,2-4,2-2,0,8,8,7,0,0,1,5,26,+5
Z. LaVineZ. LaVineSG,37,5-14,1-6,1-3,0,4,4,6,0,1,4,2,12,+10
A. DosunmuA. DosunmuSG,42,6-7,2-3,0-0,0,4,4,10,3,0,1,2,14,+18
M. HillM. HillF,4,0-1,0-1,0-0,1,1,2,0,0,0,0,0,0,-6
T. Brown Jr.T. Brown Jr.SF,11,0-3,0-2,0-0,1,4,5,0,0,0,1,1,0,-15
T. BradleyT. BradleyC,13,1-1,0-0,0-1,2,2,4,1,0,2,0,0,2,+7
C. WhiteC. WhitePG,29,8-12,6-10,0-0,1,5,6,1,2,0,3,3,22,+7
