MIN,LAL,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,32,1-2,0-0,1-2,3,9,12,2,2,0,2,3,3,-7
A. EdwardsA. EdwardsSF,38,7-19,0-6,4-6,2,5,7,4,1,1,8,3,18,0
N. ReidN. ReidC,30,10-17,0-4,3-4,5,6,11,2,0,0,3,4,23,-6
P. BeverleyP. BeverleyPG,31,5-12,2-5,0-0,4,5,9,6,2,1,4,4,12,+5
M. BeasleyM. BeasleySG,37,6-18,4-11,0-0,1,0,1,0,1,0,1,0,16,-14
T. PrinceT. PrincePF,11,1-4,1-3,0-0,0,2,2,0,0,0,1,0,3,+10
J. McDanielsJ. McDanielsPF,22,3-6,1-3,0-0,4,4,8,0,1,0,3,6,7,-8
N. KnightN. KnightF,12,1-2,0-0,2-2,1,1,2,0,1,0,0,0,4,+5
J. McLaughlinJ. McLaughlinPG,6,0-2,0-2,0-0,0,0,0,5,0,0,0,0,0,-5
J. NowellJ. NowellSG,22,7-10,1-4,2-2,0,4,4,2,1,0,1,2,17,-5
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
S. JohnsonS. JohnsonPF,21,0-3,0-3,1-2,1,1,2,2,2,0,0,3,1,-1
L. JamesL. JamesSF,39,7-15,3-9,9-12,0,7,7,5,3,1,1,2,26,+9
R. WestbrookR. WestbrookPG,33,7-16,0-5,6-8,0,3,3,5,1,1,9,5,20,-2
A. BradleyA. BradleyPG,28,5-7,2-4,2-2,0,4,4,1,4,0,0,1,14,+2
M. MonkM. MonkSG,33,8-14,4-9,2-2,0,0,0,1,1,2,2,1,22,+6
C. AnthonyC. AnthonyPF,29,5-10,3-7,1-1,1,0,1,2,1,1,0,2,14,+11
T. ArizaT. ArizaSF,12,1-2,1-2,0-0,1,1,2,0,0,0,1,0,3,-10
A. ReavesA. ReavesSG,22,1-1,0-0,0-0,0,4,4,2,0,0,0,0,2,0
T. Horton-TuckerT. Horton-TuckerSG,23,2-7,0-2,2-2,1,4,5,2,1,0,2,2,6,+10
