SAC,TOR,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. MetuC. MetuPF,22,2-7,0-1,0-0,1,5,6,1,0,1,2,3,4,-11
H. BarnesH. BarnesSF,22,1-9,1-5,0-0,0,4,4,2,0,0,1,0,3,-9
A. LenA. LenC,22,4-8,0-0,4-6,8,0,8,0,0,0,3,3,12,-7
D. FoxD. FoxPG,32,11-20,1-5,6-7,1,1,2,3,2,0,2,2,29,-18
T. HaliburtonT. HaliburtonPG,22,1-2,1-1,0-0,0,2,2,4,1,2,1,1,3,-16
M. Bagley IIIM. Bagley IIIPF,26,5-12,1-5,1-2,3,8,11,0,0,1,0,2,12,-12
L. KingL. KingPF,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,+3
T. ThompsonT. ThompsonC,12,4-7,0-0,3-6,3,4,7,0,0,0,2,1,11,-7
D. JonesD. JonesC,9,0-3,0-0,0-0,2,0,2,0,0,0,1,1,0,-13
D. MitchellD. MitchellPG,26,3-7,2-3,0-0,0,4,4,6,0,0,1,1,8,-8
B. HieldB. HieldSG,27,5-13,4-11,0-0,1,0,1,3,1,0,2,1,14,-12
T. DavisT. DavisSG,17,2-5,1-3,0-0,0,6,6,2,1,0,2,1,5,-5
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,30,8-15,0-3,0-1,2,6,8,4,1,1,1,1,16,+14
C. BoucherC. BoucherPF,22,7-10,2-4,1-1,0,5,5,1,0,1,3,2,17,+7
S. BarnesS. BarnesSF,32,6-14,1-2,3-4,0,3,3,2,0,5,0,4,16,+19
F. VanVleetF. VanVleetSG,26,5-12,2-7,0-0,0,3,3,5,2,0,2,2,12,+10
G. Trent Jr.G. Trent Jr.SG,31,5-11,0-4,0-0,0,2,2,4,3,0,1,1,10,+19
Y. WatanabeY. WatanabeSF,26,5-8,2-4,0-0,1,10,11,2,0,0,0,1,12,+6
J. ChampagnieJ. ChampagnieSF,25,4-8,0-2,2-2,2,2,4,0,2,1,0,3,10,+19
M. FlynnM. FlynnPG,14,6-8,2-3,0-0,0,1,1,1,2,0,0,1,14,0
D. BantonD. BantonPG,9,2-3,0-0,0-0,1,1,2,6,0,0,0,1,4,+11
S. MykhailiukS. MykhailiukSG,20,4-6,2-2,1-2,0,5,5,3,0,0,1,3,11,+14
I. BongaI. BongaG,5,1-3,0-0,0-0,2,0,2,0,0,0,0,0,2,-4
