NY,BKN,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,40,11-22,0-2,2-2,0,9,9,8,2,0,3,4,24,-8
M. RobinsonM. RobinsonC,25,4-5,0-0,0-0,2,5,7,1,0,1,0,4,8,-10
A. BurksA. BurksSG,39,9-21,4-10,3-4,1,4,5,5,2,1,1,2,25,-11
E. FournierE. FournierSG,22,5-12,3-8,0-0,0,0,0,0,0,0,2,3,13,-3
R. BarrettR. BarrettSG,9,2-3,0-0,0-0,2,2,4,1,0,0,1,1,4,+2
O. ToppinO. ToppinPF,12,3-4,0-1,2-2,0,2,2,1,0,0,2,3,8,+4
N. NoelN. NoelC,19,0-0,0-0,0-0,1,2,3,0,0,0,0,0,0,+8
D. RoseD. RosePG,35,6-13,2-6,2-2,1,4,5,9,0,0,0,3,16,+11
I. QuickleyI. QuickleySG,38,4-11,2-5,2-2,3,4,7,2,1,0,1,1,12,+9
Q. GrimesQ. GrimesSG,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-12
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,41,9-23,0-5,9-9,0,5,5,9,0,1,1,3,27,+10
L. AldridgeL. AldridgeC,32,4-10,0-0,0-0,0,4,4,1,0,3,0,1,8,+11
P. MillsP. MillsPG,28,4-12,2-10,0-0,1,1,2,2,1,0,0,0,10,+10
J. HardenJ. HardenSG,40,11-20,3-8,9-10,2,8,10,8,3,0,5,1,34,+6
D. BembryD. BembrySG,30,3-3,0-0,0-2,2,3,5,3,1,1,0,2,6,-1
P. MillsapP. MillsapPF,15,0-3,0-0,2-2,3,2,5,1,1,0,1,3,2,-7
J. JohnsonJ. JohnsonPF,18,2-2,1-1,2-2,0,2,2,1,0,1,2,1,7,-6
B. BrownB. BrownSF,13,3-3,0-0,0-0,1,2,3,0,0,0,0,1,6,-1
J. CarterJ. CarterPG,3,0-0,0-0,0-0,0,1,1,0,0,1,0,1,0,-3
C. ThomasC. ThomasSG,21,5-9,2-4,0-0,0,1,1,2,1,0,0,1,12,-9
