LAL,NY,2
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,34,7-17,1-2,5-11,3,3,6,3,0,0,0,1,20,+8
D. JordanD. JordanC,25,3-6,0-0,0-0,4,7,11,0,1,1,0,2,6,-7
R. WestbrookR. WestbrookPG,37,10-18,3-6,8-9,1,12,13,10,2,0,6,2,31,0
A. BradleyA. BradleyPG,30,5-11,3-8,2-2,2,7,9,1,2,0,1,1,15,+5
T. Horton-TuckerT. Horton-TuckerSG,29,0-8,0-2,0-0,0,2,2,4,1,1,2,3,0,-18
C. AnthonyC. AnthonyPF,28,3-14,2-8,4-5,1,2,3,0,0,0,0,5,12,-9
D. HowardD. HowardC,10,0-0,0-0,0-0,0,1,1,1,0,0,1,1,0,-4
W. EllingtonW. EllingtonSG,17,1-3,1-3,1-1,0,1,1,0,0,0,2,0,4,-7
M. MonkM. MonkSG,31,5-14,1-7,1-2,2,2,4,4,2,1,0,2,12,+2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,34,7-17,1-5,5-8,1,15,16,5,1,0,4,5,20,-2
N. NoelN. NoelC,39,2-7,0-0,0-0,3,4,7,1,3,2,0,4,4,-1
K. WalkerK. WalkerPG,23,2-6,0-2,2-2,0,4,4,5,0,1,2,1,6,-3
E. FournierE. FournierSG,42,8-14,6-9,4-4,2,2,4,2,0,0,2,3,26,+2
R. BarrettR. BarrettSG,27,4-8,3-5,1-2,0,7,7,3,0,0,2,3,12,0
O. ToppinO. ToppinPF,22,6-11,0-2,0-0,0,4,4,1,1,1,1,2,12,+15
A. BurksA. BurksSG,26,4-10,1-3,3-3,1,5,6,3,2,0,1,1,12,+9
I. QuickleyI. QuickleySG,22,4-9,4-8,2-2,0,3,3,3,0,0,2,3,14,+4
Q. GrimesQ. GrimesSG,5,0-0,0-0,0-0,0,1,1,0,0,0,0,1,0,+6
