NY,GS,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,37,10-23,0-3,8-12,2,14,16,7,0,1,2,0,28,+4
M. RobinsonM. RobinsonC,28,3-8,0-0,1-1,8,3,11,0,0,0,0,3,7,-1
K. WalkerK. WalkerPG,22,3-10,1-5,1-1,1,2,3,6,0,0,2,1,8,-4
E. FournierE. FournierSG,31,7-17,5-13,3-4,0,1,1,0,0,0,3,4,22,+7
Q. GrimesQ. GrimesSG,31,2-4,2-4,0-0,0,3,3,0,0,1,0,1,6,-5
O. ToppinO. ToppinPF,11,1-6,1-2,0-0,2,2,4,1,0,0,2,1,3,-2
C. ReddishC. ReddishSF,19,4-8,1-3,3-4,0,0,0,3,2,0,1,2,12,-3
T. GibsonT. GibsonC,20,3-4,2-2,2-2,3,4,7,1,0,1,0,3,10,+2
A. BurksA. BurksSG,25,4-7,1-2,6-9,0,6,6,5,1,0,2,2,15,+4
I. QuickleyI. QuickleySG,16,2-3,1-2,0-0,0,0,0,1,0,0,1,1,5,+8
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. KumingaJ. KumingaPF,36,5-8,2-3,5-6,0,5,5,1,1,1,1,2,17,+8
A. WigginsA. WigginsSF,36,6-13,2-4,1-1,3,4,7,4,1,1,0,2,15,-5
K. LooneyK. LooneyC,19,3-4,0-0,1-2,1,4,5,1,0,2,0,4,7,-2
S. CurryS. CurryPG,39,11-25,5-16,8-8,0,2,2,10,1,0,3,5,35,+9
K. ThompsonK. ThompsonSG,30,7-17,3-9,0-0,0,7,7,5,0,1,1,1,17,+1
N. BjelicaN. BjelicaPF,19,1-5,0-2,0-0,1,3,4,3,0,0,1,4,2,-11
J. Toscano-AndersonJ. Toscano-AndersonSF,6,1-1,0-0,0-0,0,1,1,0,0,0,0,2,2,0
D. LeeD. LeeSG,17,3-4,2-3,0-0,0,3,3,0,0,0,0,2,8,-7
G. Payton IIG. Payton IISG,9,0-1,0-1,0-0,0,2,2,1,1,0,0,0,0,-12
J. PooleJ. PooleSG,27,5-11,1-5,0-0,0,2,2,2,0,0,1,2,11,+4
M. MoodyM. MoodySG,3,0-2,0-2,0-0,0,0,0,0,0,0,0,0,0,+5
