OKC,TOR,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,32,7-8,1-2,0-0,0,5,5,0,2,1,0,1,15,-8
J. Robinson-EarlJ. Robinson-EarlPF,18,1-2,0-1,3-4,1,5,6,1,0,0,0,3,5,+5
L. DortL. DortSF,38,8-18,4-10,2-4,2,4,6,3,0,1,2,4,22,-3
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,37,6-17,2-6,12-12,0,2,2,9,1,0,2,1,26,-3
J. GiddeyJ. GiddeySG,31,5-12,3-5,0-0,0,4,4,8,0,1,5,3,13,+6
K. WilliamsK. WilliamsSF,21,3-4,3-4,0-0,1,2,3,4,4,0,1,1,9,+4
D. FavorsD. FavorsC,17,4-6,0-0,0-0,3,6,9,1,1,0,1,2,8,+10
M. MuscalaM. MuscalaC,15,2-6,2-6,0-0,0,1,1,1,0,0,0,1,6,-15
A. PokusevskiA. PokusevskiC,10,1-4,1-2,0-0,0,3,3,0,2,0,0,1,3,+4
T. MannT. MannPG,18,1-6,1-3,0-0,0,0,0,1,2,0,1,1,3,+10
P. WatsonP. WatsonSG,3,0-1,0-1,0-0,0,1,1,0,0,0,1,0,0,-5
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,38,10-15,2-2,1-3,3,8,11,5,0,0,5,2,23,+8
C. BoucherC. BoucherPF,22,4-9,0-2,3-3,5,2,7,0,0,2,1,2,11,-2
S. BarnesS. BarnesSF,39,8-17,2-7,0-0,3,5,8,5,1,2,1,1,18,-8
F. VanVleetF. VanVleetSG,39,6-20,5-13,2-4,0,8,8,9,1,0,2,3,19,+2
G. Trent Jr.G. Trent Jr.SG,39,10-17,4-8,0-0,0,4,4,3,2,0,0,3,24,+8
Y. WatanabeY. WatanabeSF,19,1-4,1-4,1-2,0,2,2,3,0,0,0,1,4,-2
J. ChampagnieJ. ChampagnieSF,12,2-2,0-0,1-1,1,1,2,0,0,0,0,1,5,+10
D. BantonD. BantonPG,11,0-3,0-2,0-0,1,2,3,1,1,0,1,1,0,-11
S. MykhailiukS. MykhailiukSG,7,0-3,0-2,0-0,0,1,1,0,1,0,3,2,0,-1
I. BongaI. BongaG,14,1-3,1-1,2-2,0,0,0,1,0,1,0,3,5,-9
