SAC,NY,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
H. BarnesH. BarnesSF,33,4-8,1-4,2-7,2,3,5,2,1,0,3,3,11,-21
M. HarklessM. HarklessSF,22,2-3,1-2,1-2,1,2,3,0,0,0,3,3,6,+1
R. HolmesR. HolmesC,26,3-5,0-0,2-5,1,6,7,0,1,0,0,5,8,-22
D. MitchellD. MitchellPG,34,8-17,2-7,0-0,0,1,1,6,0,2,1,1,18,-15
T. HaliburtonT. HaliburtonPG,35,7-16,2-5,5-6,0,1,1,8,0,0,2,2,21,-18
C. MetuC. MetuPF,25,2-5,1-3,0-0,0,4,4,1,1,0,2,2,5,-18
L. KingL. KingPF,8,1-3,1-3,0-0,0,0,0,3,0,0,0,2,3,0
R. Woodard IIR. Woodard IISF,4,0-3,0-1,0-0,1,1,2,2,1,0,0,0,0,+6
D. JonesD. JonesC,19,3-5,0-0,1-2,0,4,4,1,1,1,2,3,7,-4
N. QuetaN. QuetaC,4,1-3,0-0,0-0,4,0,4,1,0,1,1,0,2,+6
B. HieldB. HieldSG,28,4-13,3-12,0-0,0,5,5,0,1,1,2,2,11,-18
J. RamseyJ. RamseySG,5,2-5,0-1,0-0,0,0,0,0,0,0,0,0,4,+3
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,29,7-14,1-3,2-2,2,7,9,4,1,0,4,2,17,+10
M. RobinsonM. RobinsonC,22,3-3,0-0,3-6,5,8,13,1,1,2,1,3,9,+13
K. WalkerK. WalkerPG,17,0-2,0-0,0-0,0,3,3,1,1,0,1,0,0,-2
E. FournierE. FournierSG,27,7-11,4-7,0-1,0,0,0,2,2,0,1,4,18,+9
R. BarrettR. BarrettSG,27,4-14,1-8,2-2,0,4,4,1,0,0,4,2,11,+12
J. SimsJ. SimsPF,2,0-0,0-0,0-0,0,0,0,0,0,1,0,0,0,-7
O. ToppinO. ToppinPF,19,6-8,1-2,1-1,0,4,4,2,0,1,1,1,14,+10
C. ReddishC. ReddishSF,5,0-2,0-1,4-4,0,0,0,0,1,0,0,0,4,-3
T. GibsonT. GibsonC,3,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,0
N. NoelN. NoelC,21,1-1,0-0,0-0,0,5,5,5,2,1,1,1,2,+14
M. McBrideM. McBridePG,2,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,-7
A. BurksA. BurksSG,26,6-9,4-6,5-6,1,4,5,4,1,0,2,3,21,+25
I. QuickleyI. QuickleySG,16,1-5,0-2,4-5,0,0,0,4,0,0,1,2,6,+18
Q. GrimesQ. GrimesSG,23,5-9,2-5,2-2,0,4,4,1,3,0,1,2,14,+8
