NY,BOS,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,37,6-19,1-8,0-0,2,10,12,6,1,0,6,3,13,-17
M. RobinsonM. RobinsonC,28,5-5,0-0,1-4,6,2,8,0,0,1,2,1,11,-15
A. BurksA. BurksSG,34,2-11,1-4,3-3,1,3,4,1,3,1,1,2,8,-16
R. BarrettR. BarrettSG,43,7-21,4-9,1-5,1,5,6,2,2,0,2,3,19,-21
I. QuickleyI. QuickleySG,37,7-11,3-5,1-2,0,1,1,4,1,0,0,3,18,-15
J. SimsJ. SimsPF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-2
O. ToppinO. ToppinPF,9,0-3,0-1,0-0,0,2,2,0,0,0,1,1,0,-5
K. Knox IIK. Knox IIF,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,-2
T. GibsonT. GibsonC,18,0-2,0-0,0-0,1,0,1,0,1,1,0,0,0,-7
M. McBrideM. McBridePG,3,0-1,0-0,0-1,0,0,0,0,0,0,0,1,0,-5
Q. GrimesQ. GrimesSG,28,2-6,2-4,0-0,0,5,5,0,0,1,0,1,6,-15
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,29,6-14,3-8,4-4,0,3,3,1,1,0,2,0,19,+10
A. HorfordA. HorfordC,20,1-3,1-2,0-0,0,4,4,5,0,0,1,2,3,+8
R. Williams IIIR. Williams IIIC,34,6-7,0-0,0-0,2,5,7,2,0,5,0,3,12,+23
M. SmartM. SmartPG,25,3-9,2-5,2-2,0,3,3,2,4,0,1,0,10,+11
J. BrownJ. BrownSG,35,9-15,2-4,2-3,2,9,11,11,2,0,3,1,22,+23
G. WilliamsG. WilliamsPF,22,2-5,2-5,0-0,2,1,3,1,0,2,0,2,6,+9
J. HernangomezJ. HernangomezF,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
B. FernandoB. FernandoF,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+2
S. HauserS. HauserSF,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,+2
A. NesmithA. NesmithSF,6,0-2,0-1,0-0,1,1,2,0,0,0,0,0,0,+4
E. FreedomE. FreedomC,13,1-1,0-0,0-0,1,6,7,0,0,0,1,1,2,-1
D. SchroderD. SchroderPG,21,3-8,0-1,0-0,0,2,2,3,0,0,2,4,6,+11
J. RichardsonJ. RichardsonSG,30,4-10,2-3,7-8,1,1,2,1,1,1,0,2,17,+14
R. LangfordR. LangfordSG,2,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,+2
