NO,NY,2
NO
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
B. IngramB. IngramSF,27,4-10,1-1,6-8,0,5,5,6,1,0,3,2,15,+20
H. JonesH. JonesSF,37,5-7,1-3,0-0,1,3,4,4,3,0,2,3,11,+12
J. ValanciunasJ. ValanciunasC,33,8-11,1-4,1-2,1,9,10,2,1,2,3,5,18,+8
D. GrahamD. GrahamPG,28,5-16,4-10,1-1,0,3,3,1,0,0,1,1,15,-1
J. HartJ. HartSG,35,5-10,2-4,5-9,1,6,7,4,1,0,0,4,17,+15
G. ClarkG. ClarkF,8,1-5,1-4,0-0,0,0,0,1,0,0,1,0,3,-3
G. TempleG. TempleSF,11,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0,-7
J. HayesJ. HayesC,16,3-4,0-0,0-0,0,2,2,1,0,0,1,5,6,+5
J. AlvaradoJ. AlvaradoPG,20,6-9,1-2,0-0,0,0,0,4,4,0,0,3,13,+12
N. Alexander-WalkerN. Alexander-WalkerSG,24,1-4,0-0,2-2,0,3,3,4,0,0,0,3,4,-6
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,29,1-9,0-2,2-4,2,5,7,6,1,1,3,1,4,-26
M. RobinsonM. RobinsonC,30,6-7,0-0,5-10,7,8,15,0,0,1,1,3,17,-1
K. WalkerK. WalkerPG,21,1-5,0-3,3-4,0,2,2,2,1,0,2,2,5,-22
E. FournierE. FournierSG,25,2-8,1-6,1-2,1,2,3,1,0,0,1,1,6,-24
R. BarrettR. BarrettSG,28,6-13,1-5,4-7,1,5,6,2,0,1,0,1,17,-21
O. ToppinO. ToppinPF,19,0-1,0-1,0-0,0,2,2,0,0,1,0,1,0,+15
T. GibsonT. GibsonC,18,1-3,0-0,0-0,1,4,5,1,0,1,0,4,2,-10
A. BurksA. BurksSG,23,3-9,2-6,5-5,1,2,3,2,1,0,3,3,13,+9
I. QuickleyI. QuickleySG,23,4-13,2-9,4-4,0,4,4,5,3,0,4,1,14,+15
Q. GrimesQ. GrimesSG,24,5-9,3-6,0-0,1,0,1,2,0,0,1,4,13,+10
