TOR,OKC,2
TOR
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. SiakamP. SiakamPF,40,13-17,1-3,0-0,3,13,16,5,1,1,3,3,27,+11
O. AnunobyO. AnunobySF,37,6-12,3-7,0-0,1,9,10,2,0,1,4,3,15,+14
S. BarnesS. BarnesSF,31,5-9,1-1,6-6,0,2,2,4,0,0,1,1,17,+22
F. VanVleetF. VanVleetSG,36,7-17,6-14,1-1,0,0,0,6,2,0,3,2,21,+17
G. Trent Jr.G. Trent Jr.SG,34,5-12,2-5,4-4,0,1,1,2,5,0,1,1,16,+20
C. BoucherC. BoucherPF,19,3-7,0-1,3-3,2,3,5,0,0,1,1,5,9,+7
P. AchiuwaP. AchiuwaPF,19,2-7,0-1,0-0,3,4,7,1,1,0,0,1,4,+5
Y. WatanabeY. WatanabeSF,2,2-2,0-0,0-0,0,0,0,0,0,0,0,0,4,0
K. BirchK. BirchC,6,0-0,0-0,0-0,0,1,1,1,0,1,1,0,0,-3
M. FlynnM. FlynnPG,2,0-2,0-2,0-0,0,0,0,1,0,0,0,0,0,0
D. BantonD. BantonPG,12,1-2,0-1,0-0,0,2,2,0,0,0,2,0,2,+2
S. MykhailiukS. MykhailiukSG,2,1-1,0-0,0-0,1,0,1,0,0,0,0,0,2,0
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,24,4-9,1-2,4-6,3,1,4,2,2,0,3,1,13,-11
L. DortL. DortSF,31,4-14,2-9,5-5,0,4,4,4,1,0,6,2,15,-17
D. FavorsD. FavorsC,15,0-0,0-0,0-0,2,1,3,0,0,0,0,0,0,-4
T. MannT. MannPG,18,0-6,0-3,2-2,0,4,4,2,0,0,2,4,2,-17
J. GiddeyJ. GiddeySG,29,6-11,1-4,0-0,3,6,9,6,1,0,2,0,13,-14
K. WilliamsK. WilliamsSF,31,3-8,0-5,0-0,4,8,12,6,1,1,2,2,6,-5
A. PokusevskiA. PokusevskiC,30,7-9,4-5,0-0,1,3,4,1,4,2,1,2,18,-8
T. MaledonT. MaledonPG,31,7-16,3-7,1-1,0,2,2,3,1,1,1,3,18,-6
T. JeromeT. JeromeSG,31,5-14,3-12,0-0,1,2,3,4,1,0,0,3,13,-13
