MEM,NY,2
MEM
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Jackson Jr.J. Jackson Jr.PF,34,8-14,4-7,6-7,0,10,10,1,1,2,0,1,26,+8
S. AdamsS. AdamsC,30,1-4,0-0,0-0,8,5,13,4,0,0,2,3,2,+5
J. MorantJ. MorantPG,37,9-27,0-6,5-8,2,2,4,9,3,0,2,0,23,+13
D. BaneD. BaneSG,34,4-18,4-11,1-1,1,6,7,2,2,2,2,2,13,+6
Z. WilliamsZ. WilliamsSG,33,9-11,3-5,0-0,1,3,4,3,1,0,0,3,21,+11
B. ClarkeB. ClarkePF,18,3-7,0-0,4-6,2,5,7,0,1,0,0,2,10,+7
K. AndersonK. AndersonSF,14,2-7,0-1,0-1,0,1,1,5,1,1,1,3,4,+4
T. JonesT. JonesPG,11,2-5,0-2,0-0,0,0,0,2,1,0,0,1,4,-1
J. KoncharJ. KoncharSG,11,1-1,1-1,0-0,0,2,2,2,0,0,0,1,3,-1
D. MeltonD. MeltonSG,18,5-8,4-6,0-0,1,2,3,2,1,0,2,2,14,+8
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,37,7-18,1-6,3-5,4,8,12,9,1,0,2,5,18,-9
M. RobinsonM. RobinsonC,30,7-8,0-0,0-1,7,4,11,1,0,8,3,1,14,+1
K. WalkerK. WalkerPG,17,0-4,0-2,0-0,1,2,3,2,0,0,0,0,0,+1
E. FournierE. FournierSG,33,11-18,8-12,0-0,0,5,5,2,1,0,3,1,30,-4
R. BarrettR. BarrettSG,39,7-17,1-4,8-11,0,4,4,1,0,1,3,2,23,-2
O. ToppinO. ToppinPF,11,1-4,0-2,0-0,0,6,6,1,0,0,0,0,2,-3
T. GibsonT. GibsonC,2,0-0,0-0,2-2,0,0,0,0,0,0,0,1,2,+2
N. NoelN. NoelC,16,0-0,0-0,0-0,1,1,2,1,1,0,0,3,0,-15
A. BurksA. BurksSG,13,0-3,0-0,4-4,0,1,1,1,0,1,1,2,4,-17
I. QuickleyI. QuickleySG,27,3-11,2-7,3-3,0,2,2,5,0,0,2,4,11,-6
Q. GrimesQ. GrimesSG,15,2-5,0-3,0-0,0,2,2,0,2,0,1,0,4,-8
