DET,MIA,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. LylesT. LylesPF,37,7-13,3-7,11-11,2,6,8,2,1,4,4,4,28,+13
S. BeyS. BeySF,43,7-13,4-8,5-5,0,10,10,5,1,0,4,4,23,-3
C. JosephC. JosephPG,42,7-15,5-7,2-2,1,5,6,9,1,0,4,3,21,+2
F. JacksonF. JacksonPG,39,6-15,4-10,3-3,0,4,4,1,1,1,1,6,19,-4
H. DialloH. DialloSG,34,5-12,2-4,0-2,0,6,6,5,2,0,1,5,12,-4
J. PickettJ. PickettPF,15,0-2,0-2,0-0,0,3,3,0,0,0,0,1,0,-7
C. DialloC. DialloF,3,1-1,0-0,0-0,0,0,0,0,1,0,0,0,2,-1
L. GarzaL. GarzaC,5,1-1,0-0,1-2,3,0,3,0,0,0,0,0,3,-11
J. JacksonJ. JacksonSG,21,2-8,0-2,0-0,0,3,3,1,2,0,2,2,4,0
MIA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. DedmonD. DedmonC,5,0-2,0-1,1-2,0,1,1,0,0,0,0,0,1,-1
K. LowryK. LowryPG,38,9-15,2-5,1-1,0,4,4,6,1,0,1,5,21,+3
G. VincentG. VincentPG,33,5-9,1-4,4-4,1,3,4,7,0,0,1,4,15,-5
D. RobinsonD. RobinsonSG,21,0-6,0-5,3-3,0,4,4,2,0,0,0,3,3,-13
M. StrusM. StrusSG,41,10-18,5-11,1-1,1,5,6,1,1,0,2,2,26,+7
U. HaslemU. HaslemPF,12,2-3,0-0,3-3,1,4,5,0,0,0,2,1,7,+5
K. OkpalaK. OkpalaSF,12,1-3,1-1,0-0,1,1,2,2,0,0,1,1,3,-15
O. YurtsevenO. YurtsevenC,25,4-8,0-0,0-0,2,10,12,1,1,0,5,4,8,+16
T. HerroT. HerroPG,34,11-21,3-5,4-5,0,4,4,4,1,0,1,2,29,+7
M. GarrettM. GarrettSG,19,1-3,0-0,0-0,0,1,1,0,0,0,0,3,2,+11
