BKN,NY,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. JohnsonJ. JohnsonPF,32,6-12,0-3,2-2,1,6,7,5,1,0,3,6,14,+16
B. BrownB. BrownSF,27,3-4,0-1,3-4,2,3,5,1,1,0,0,2,9,+3
A. DrummondA. DrummondC,23,5-11,0-0,1-5,5,14,19,2,0,1,0,1,11,+4
P. MillsP. MillsPG,38,2-13,2-9,2-3,1,1,2,2,1,0,1,1,8,+2
S. CurryS. CurrySG,36,7-14,6-9,0-0,0,1,1,6,1,0,2,2,20,+27
B. GriffinB. GriffinPF,15,3-4,2-3,0-0,0,0,0,0,1,0,0,2,8,-4
K. EdwardsK. EdwardsSF,8,0-2,0-1,0-0,0,0,0,0,0,0,0,1,0,-11
L. AldridgeL. AldridgeC,22,7-14,0-1,4-6,6,4,10,1,0,0,0,0,18,+5
J. CarterJ. CarterPG,11,1-3,0-2,0-0,0,3,3,2,0,0,3,1,2,-20
C. ThomasC. ThomasSG,30,9-21,1-5,2-3,1,3,4,2,0,0,0,0,21,+3
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,37,10-22,4-8,7-8,0,10,10,3,1,2,4,2,31,-9
M. RobinsonM. RobinsonC,23,1-2,0-0,0-0,2,5,7,0,1,3,0,5,2,+8
K. WalkerK. WalkerPG,21,2-5,1-3,4-4,0,0,0,3,0,0,1,0,9,-9
E. FournierE. FournierSG,31,6-17,4-12,0-0,0,2,2,3,1,1,1,0,16,-12
Q. GrimesQ. GrimesSG,32,3-5,2-4,0-0,1,1,2,2,0,1,1,2,8,-11
O. ToppinO. ToppinPF,11,3-6,0-3,2-2,1,3,4,1,0,1,0,2,8,+4
C. ReddishC. ReddishSF,13,1-5,1-3,2-2,0,0,0,1,2,0,0,0,5,+2
T. GibsonT. GibsonC,25,3-8,0-1,0-0,3,5,8,0,0,1,0,1,6,-14
A. BurksA. BurksSG,26,1-5,0-2,1-2,0,5,5,5,1,0,0,2,3,+7
I. QuickleyI. QuickleySG,21,7-10,4-7,0-0,3,3,6,4,1,0,2,3,18,+9
