NY,PHI,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,36,12-25,5-10,2-2,2,10,12,3,1,0,3,2,31,-1
N. NoelN. NoelC,12,2-3,0-0,2-2,2,0,2,0,0,0,0,2,6,+12
K. WalkerK. WalkerPG,27,3-9,1-6,1-1,0,3,3,5,1,0,0,1,8,-2
E. FournierE. FournierSG,27,5-8,1-4,0-0,0,6,6,2,1,0,1,4,11,+12
R. BarrettR. BarrettSG,40,6-20,2-8,1-1,2,8,10,4,0,1,3,2,15,-1
O. ToppinO. ToppinPF,9,2-3,0-1,0-0,1,2,3,3,0,1,1,0,4,+10
T. GibsonT. GibsonC,31,3-4,0-0,1-1,4,4,8,1,0,2,0,5,7,-9
D. RoseD. RosePG,21,2-8,0-2,2-2,1,3,4,2,1,0,3,0,6,+10
A. BurksA. BurksSG,21,2-7,1-5,0-2,2,5,7,2,0,0,0,1,5,-5
I. QuickleyI. QuickleySG,16,3-4,3-4,1-2,0,0,0,3,0,0,2,1,10,+9
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. GreenD. GreenSF,30,3-9,2-8,0-0,1,0,1,3,2,3,2,0,8,-5
A. DrummondA. DrummondC,38,5-9,0-0,4-6,8,17,25,1,0,2,1,2,14,-5
T. MaxeyT. MaxeyPG,39,6-19,3-6,1-2,1,8,9,5,2,1,0,3,16,+5
S. CurryS. CurrySG,41,4-10,2-6,4-4,1,3,4,6,1,0,3,5,14,-6
F. KorkmazF. KorkmazSG,40,7-16,5-12,0-0,0,3,3,2,1,0,1,0,19,-6
G. NiangG. NiangSF,25,6-15,1-7,2-2,0,1,1,0,0,0,0,2,15,-3
P. ReedP. ReedSF,5,0-0,0-0,0-0,1,2,3,1,1,0,0,0,0,-1
S. MiltonS. MiltonSG,22,4-13,0-1,2-2,0,1,1,2,0,0,1,1,10,-14
