MIL,PHI,2
MIL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. AntetokounmpoG. AntetokounmpoPF,36,12-26,0-2,7-13,1,15,16,4,0,2,0,1,31,+13
B. PortisB. PortisC,35,6-14,4-8,3-3,4,6,10,3,1,2,3,1,19,-4
G. HillG. HillPG,32,3-6,1-3,1-1,2,2,4,1,0,0,2,2,8,+16
J. HolidayJ. HolidayPG,31,4-14,0-3,0-0,0,7,7,6,2,2,2,3,8,+9
G. AllenG. AllenSG,33,8-13,5-9,4-4,0,2,2,3,0,0,0,1,25,+18
S. OjeleyeS. OjeleyePF,22,4-4,3-3,0-0,5,3,8,1,1,0,1,1,11,+4
J. RobinsonJ. RobinsonF,11,0-4,0-3,0-0,0,1,1,1,0,0,0,0,0,-12
J. NworaJ. NworaSF,15,4-6,0-2,0-0,0,1,1,1,0,0,0,0,8,+2
P. ConnaughtonP. ConnaughtonSG,24,3-8,2-6,0-0,0,3,3,1,1,0,0,1,8,-1
PHI
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
P. ReedP. ReedSF,24,3-7,0-1,0-0,2,4,6,0,3,2,1,3,6,-7
A. DrummondA. DrummondC,33,8-13,0-0,1-2,7,13,20,3,1,2,3,3,17,-12
T. MaxeyT. MaxeyPG,39,12-24,4-9,3-3,1,4,5,4,1,1,0,2,31,-8
S. MiltonS. MiltonSG,42,7-16,1-4,5-5,0,4,4,6,0,0,1,3,20,-13
F. KorkmazF. KorkmazSG,45,2-18,1-12,0-0,1,4,5,5,0,0,0,1,5,-11
D. GreenD. GreenSF,29,3-9,3-9,0-0,1,2,3,2,0,0,1,2,9,+7
G. NiangG. NiangSF,24,7-14,5-7,2-2,1,1,2,1,2,0,1,6,21,-5
C. BasseyC. BasseyC,5,0-2,0-1,0-0,0,1,1,0,0,2,0,0,0,+4
