ORL,CHA,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. OkekeC. OkekePF,22,2-6,2-6,0-0,0,10,10,0,2,1,1,0,6,-6
F. WagnerF. WagnerSF,37,8-11,1-3,2-2,1,5,6,7,1,2,5,2,19,+24
R. LopezR. LopezC,20,4-5,0-0,2-3,1,2,3,2,0,0,0,1,10,-4
C. AnthonyC. AnthonyPG,29,2-8,0-3,4-6,1,5,6,8,1,0,3,4,8,+4
G. HarrisG. HarrisSG,34,6-14,4-12,2-2,0,2,2,2,2,0,0,1,18,-1
M. WagnerM. WagnerC,28,11-17,4-8,0-0,0,4,4,1,1,1,1,5,26,+11
R.J. HamptonR.J. HamptonPG,21,3-7,1-4,0-0,0,3,3,2,1,0,1,1,7,+4
T. RossT. RossSG,27,4-11,2-7,0-0,0,3,3,3,0,0,2,2,10,+1
J. SuggsJ. SuggsSG,22,5-8,1-2,1-2,1,5,6,7,1,0,6,2,12,+2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,38,7-14,2-5,2-3,0,3,3,3,0,1,2,1,18,-5
M. BridgesM. BridgesSF,42,7-17,2-7,4-4,0,3,3,3,0,2,3,4,20,-3
M. PlumleeM. PlumleeC,27,5-6,0-0,0-2,2,8,10,2,1,0,1,5,10,+7
L. BallL. BallPG,30,8-18,3-7,4-4,2,2,4,8,3,0,3,5,23,-13
T. RozierT. RozierSG,39,6-23,4-15,3-3,2,6,8,6,1,1,0,1,19,-5
J. McDanielsJ. McDanielsPF,16,3-6,1-3,0-0,1,4,5,0,0,0,1,1,7,+1
P.J. WashingtonP.J. WashingtonPF,19,2-5,0-2,0-0,1,1,2,1,0,0,3,2,4,-6
C. MartinC. MartinSF,23,1-4,0-1,2-3,3,4,7,2,2,1,3,1,4,-9
I. SmithI. SmithPG,7,1-4,0-2,2-2,0,2,2,3,2,0,0,0,4,-2
