SA,MIN,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. EubanksD. EubanksPF,21,3-5,0-0,0-0,3,4,7,2,1,1,1,0,6,-18
D. McDermottD. McDermottSF,25,5-10,1-5,0-0,2,2,4,0,0,0,1,1,11,-12
K. JohnsonK. JohnsonSF,27,2-5,2-3,6-7,0,4,4,3,0,0,1,0,12,-9
D. WhiteD. WhitePG,23,1-4,0-2,2-2,1,1,2,4,1,0,0,2,4,-7
D. MurrayD. MurrayPG,32,2-12,0-4,3-4,2,6,8,4,0,1,3,3,7,-22
T. YoungT. YoungPF,4,0-1,0-0,0-0,0,0,0,2,1,0,0,0,0,+3
K. Bates-DiopK. Bates-DiopSF,9,1-2,0-0,0-0,2,2,4,1,0,0,0,0,2,-10
J. PoeltlJ. PoeltlC,15,1-2,0-0,0-2,1,1,2,1,0,1,0,2,2,-14
T. JonesT. JonesPG,15,4-6,0-0,0-0,0,3,3,3,1,0,3,1,8,-7
B. ForbesB. ForbesSG,20,3-6,0-1,2-2,0,2,2,2,1,0,0,0,8,-7
L. Walker IVL. Walker IVSG,23,5-17,1-10,1-2,0,2,2,3,1,2,3,1,12,-15
D. VassellD. VassellSG,24,8-14,2-7,0-0,0,4,4,1,1,1,0,2,18,-7
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. VanderbiltJ. VanderbiltPF,28,3-4,0-0,0-0,4,8,12,2,0,2,0,2,6,+28
A. EdwardsA. EdwardsSF,33,5-11,3-8,0-0,2,3,5,6,2,2,4,4,13,+12
K. TownsK. TownsC,38,9-16,3-4,4-6,0,12,12,5,0,1,2,1,25,+21
P. BeverleyP. BeverleyPG,28,3-8,2-7,0-0,0,3,3,7,1,2,1,3,8,+20
D. RussellD. RussellPG,31,6-19,4-12,6-7,1,2,3,5,1,1,3,1,22,+29
T. PrinceT. PrincePF,15,4-6,3-5,2-2,1,2,3,0,0,0,0,1,13,0
J. McDanielsJ. McDanielsPF,31,6-8,1-2,0-0,3,3,6,1,1,1,0,1,13,+4
N. KnightN. KnightF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
J. McLaughlinJ. McLaughlinPG,5,0-1,0-0,0-0,1,0,1,3,0,0,1,1,0,-1
M. BeasleyM. BeasleySG,28,5-13,5-11,0-0,0,2,2,1,0,0,1,3,15,+12
J. NowellJ. NowellSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
