BKN,SAC,2
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. ClaxtonN. ClaxtonPF,29,9-11,0-0,5-7,6,5,11,1,1,5,0,3,23,-17
K. EdwardsK. EdwardsSF,19,3-7,1-3,0-0,1,3,4,0,0,0,2,2,7,-12
P. MillsP. MillsPG,32,5-12,4-8,0-0,0,3,3,3,3,0,1,0,14,-16
K. IrvingK. IrvingPG,37,5-15,2-5,2-2,0,3,3,1,1,2,4,1,14,+3
J. HardenJ. HardenSG,37,2-11,0-5,0-0,0,7,7,12,0,1,6,3,4,-21
B. GriffinB. GriffinPF,18,4-8,0-1,1-1,3,1,4,3,1,0,0,2,9,+6
J. JohnsonJ. JohnsonPF,29,8-11,1-2,1-2,0,3,3,1,1,2,0,2,18,+1
B. BrownB. BrownSF,10,1-2,0-1,0-0,0,1,1,1,0,0,0,1,2,+11
D. BembryD. BembrySG,10,1-1,0-0,0-0,0,2,2,0,0,1,0,0,2,-6
C. ThomasC. ThomasSG,18,3-6,0-0,2-2,0,2,2,0,0,1,0,2,8,-4
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
H. BarnesH. BarnesSF,29,6-9,3-5,4-4,2,5,7,4,1,0,3,3,19,-1
M. HarklessM. HarklessSF,34,4-10,2-6,0-0,3,1,4,2,1,2,2,5,10,+15
R. HolmesR. HolmesC,21,3-8,0-1,3-4,3,6,9,1,0,1,1,1,9,0
D. MitchellD. MitchellPG,35,8-19,2-8,0-0,1,4,5,3,1,0,2,1,18,-1
T. HaliburtonT. HaliburtonPG,40,5-15,1-6,1-1,0,2,2,11,4,0,0,0,12,+11
C. MetuC. MetuPF,23,3-10,2-6,3-3,1,11,12,1,1,2,0,1,11,+11
L. KingL. KingPF,4,1-1,1-1,0-0,0,0,0,1,0,0,0,1,3,-3
D. JonesD. JonesC,27,4-5,0-0,4-5,4,4,8,0,0,2,1,3,12,+11
B. HieldB. HieldSG,27,7-16,3-9,1-1,1,0,1,0,0,0,2,0,18,+12
