SAC,LAL,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
C. MetuC. MetuPF,25,1-5,0-3,1-3,1,7,8,1,1,1,1,2,3,-1
M. HarklessM. HarklessSF,8,1-3,0-1,0-0,1,2,3,0,0,0,0,0,2,-6
A. LenA. LenC,37,4-8,1-1,3-4,5,3,8,0,0,1,1,6,12,+6
D. FoxD. FoxPG,53,15-32,2-7,2-2,1,5,6,8,1,0,4,5,34,+15
T. HaliburtonT. HaliburtonPG,47,7-15,5-9,0-0,1,5,6,9,5,0,3,0,19,+4
M. Bagley IIIM. Bagley IIIPF,35,5-5,1-1,2-2,1,6,7,4,0,0,1,0,13,+9
T. ThompsonT. ThompsonC,20,6-7,0-0,1-4,3,2,5,2,0,2,2,3,13,-2
D. JonesD. JonesC,5,1-1,0-0,0-2,0,0,0,0,0,0,1,0,2,-2
D. MitchellD. MitchellPG,17,2-8,1-1,0-0,1,2,3,0,0,0,0,0,5,-20
B. HieldB. HieldSG,40,8-21,3-13,6-7,1,3,4,6,2,0,0,4,25,+10
T. DavisT. DavisSG,29,4-15,1-9,4-5,1,5,6,2,2,0,0,6,13,+7
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,49,9-22,0-5,5-8,1,7,8,4,3,4,2,5,23,-16
L. JamesL. JamesSF,50,10-25,2-13,8-11,1,6,7,11,1,0,7,4,30,-7
D. JordanD. JordanC,11,2-3,0-0,0-0,1,0,1,0,0,0,2,2,4,-6
R. WestbrookR. WestbrookPG,51,10-18,2-4,7-9,4,6,10,11,2,0,3,3,29,-4
A. BradleyA. BradleyPG,12,1-2,0-1,0-0,1,5,6,0,0,0,0,1,2,-1
C. AnthonyC. AnthonyPF,43,6-13,4-9,0-0,1,3,4,0,1,0,0,4,16,+8
D. HowardD. HowardC,16,0-1,0-0,0-0,0,5,5,0,1,0,0,1,0,+8
W. EllingtonW. EllingtonSG,16,2-2,2-2,0-0,0,0,0,1,0,1,1,2,6,-4
M. MonkM. MonkSG,44,8-11,4-7,0-0,0,5,5,3,1,0,3,4,20,+2
T. Horton-TuckerT. Horton-TuckerSG,24,3-5,1-3,0-0,0,5,5,2,0,1,1,1,7,0
