CHA,LAL,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,41,7-14,2-6,5-5,0,6,6,3,0,0,4,1,21,+6
M. BridgesM. BridgesSF,43,6-18,3-11,4-6,2,6,8,2,2,0,4,2,19,+12
M. PlumleeM. PlumleeC,35,6-7,0-0,1-3,1,8,9,2,0,1,0,6,13,+13
L. BallL. BallPG,42,8-19,3-8,6-6,3,13,16,11,1,1,3,2,25,+6
T. RozierT. RozierSG,40,11-22,3-10,4-4,0,2,2,3,1,0,2,4,29,+11
J. McDanielsJ. McDanielsPF,9,0-0,0-0,2-3,2,0,2,1,0,0,0,1,2,+1
C. MartinC. MartinSF,22,1-5,1-3,0-0,1,4,5,0,0,0,0,1,3,-22
N. RichardsN. RichardsC,16,1-4,0-0,1-1,2,2,4,0,1,1,3,3,3,-18
K. Oubre Jr.K. Oubre Jr.SG,18,3-10,2-4,0-0,3,0,3,1,0,0,2,3,8,-24
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
A. DavisA. DavisPF,44,13-25,0-3,6-8,2,10,12,4,3,5,4,4,32,-1
K. BazemoreK. BazemoreSF,14,0-4,0-1,0-0,0,2,2,0,0,0,0,0,0,-12
D. JordanD. JordanC,11,4-4,0-0,2-2,2,6,8,0,0,0,0,1,10,-9
R. WestbrookR. WestbrookPG,41,5-15,0-2,7-10,0,12,12,14,3,0,7,3,17,-17
A. BradleyA. BradleyPG,24,3-8,2-5,0-0,0,1,1,0,0,0,0,3,8,-21
C. AnthonyC. AnthonyPF,37,9-13,7-10,4-5,0,3,3,1,1,1,0,2,29,+13
D. HowardD. HowardC,15,1-2,0-0,2-6,3,6,9,1,1,1,3,2,4,+3
R. RondoR. RondoPG,12,0-3,0-1,0-0,0,1,1,8,1,1,1,1,0,+20
W. EllingtonW. EllingtonSG,24,2-3,2-3,2-2,1,1,2,0,0,0,0,1,8,+21
M. MonkM. MonkSG,17,4-8,2-4,0-0,0,0,0,1,1,0,0,1,10,+15
A. ReavesA. ReavesSG,27,3-6,0-3,2-2,0,1,1,1,1,0,0,5,8,+3
