GS,SA,2
GS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. Toscano-AndersonJ. Toscano-AndersonSF,21,3-9,0-1,0-0,1,2,3,7,0,0,2,0,6,-11
K. LooneyK. LooneyC,23,5-8,0-0,2-2,6,6,12,3,1,0,2,2,12,-12
D. LeeD. LeeSG,37,7-15,5-10,2-2,0,5,5,2,2,0,1,0,21,+6
J. PooleJ. PooleSG,34,9-24,4-13,9-9,3,3,6,5,1,1,1,0,31,-6
M. MoodyM. MoodySG,37,6-12,6-10,2-2,2,5,7,1,0,0,1,3,20,+1
J. KumingaJ. KumingaPF,29,8-15,2-6,1-1,2,1,3,3,0,1,3,5,19,+15
G. Payton IIG. Payton IISG,17,0-1,0-0,0-0,0,3,3,3,5,1,1,3,0,0
Q. WeatherspoonQ. WeatherspoonSG,15,2-5,0-1,2-2,1,3,4,1,0,0,2,2,6,+10
C. ChiozzaC. ChiozzaG,27,3-7,3-5,0-0,0,3,3,5,1,0,1,2,9,+17
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,19,4-7,2-3,0-0,0,1,1,2,0,0,0,4,10,+3
K. JohnsonK. JohnsonSF,35,8-10,3-5,2-4,0,3,3,4,0,0,3,2,21,+1
J. PoeltlJ. PoeltlC,12,3-4,0-0,1-2,2,3,5,1,1,1,1,2,7,+8
D. WhiteD. WhitePG,35,6-10,4-7,0-0,0,3,3,7,0,0,3,3,16,-5
D. MurrayD. MurrayPG,38,12-21,1-3,2-3,1,8,9,9,2,1,6,1,27,-5
D. EubanksD. EubanksPF,5,1-1,0-0,2-2,0,0,0,0,0,1,0,0,4,0
K. Bates-DiopK. Bates-DiopSF,11,1-2,0-0,0-0,0,1,1,0,0,0,0,2,2,-5
J. LandaleJ. LandaleC,8,1-4,0-1,0-0,1,0,1,0,0,0,0,1,2,-2
L. Walker IVL. Walker IVSG,26,4-10,1-4,2-2,0,1,1,4,1,3,1,1,11,-4
D. VassellD. VassellSG,30,4-10,4-7,2-2,0,8,8,4,2,0,0,1,14,-5
J. PrimoJ. PrimoSG,19,2-4,1-3,1-2,1,1,2,2,1,1,0,0,6,-6
