NY,CLE,2
NY
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. RandleJ. RandlePF,33,6-17,2-7,4-6,1,6,7,4,3,0,4,3,18,-22
N. NoelN. NoelC,29,1-1,0-0,0-3,3,10,13,1,2,0,0,4,2,-1
K. WalkerK. WalkerPG,20,4-8,0-3,0-0,0,1,1,1,1,0,2,1,8,-11
E. FournierE. FournierSG,21,3-9,1-6,0-0,0,0,0,0,0,0,0,0,7,-14
R. BarrettR. BarrettSG,34,9-16,1-4,5-10,1,4,5,4,2,0,1,0,24,-11
O. ToppinO. ToppinPF,15,5-9,3-4,0-0,2,4,6,0,1,0,2,3,13,+20
T. GibsonT. GibsonC,19,2-3,0-0,2-2,2,6,8,0,1,0,1,3,6,-1
A. BurksA. BurksSG,18,0-4,0-2,0-0,1,2,3,4,0,0,0,3,0,-3
I. QuickleyI. QuickleySG,26,1-10,1-6,0-0,0,1,1,6,1,0,1,2,3,+12
Q. GrimesQ. GrimesSG,24,4-7,4-6,0-0,1,0,1,1,0,1,0,0,12,+21
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. WadeD. WadePF,35,4-8,4-7,1-2,0,5,5,0,3,0,1,2,13,-1
I. OkoroI. OkoroSF,33,6-13,0-3,2-3,3,3,6,2,0,1,0,1,14,+18
E. DavisE. DavisC,17,0-2,0-0,2-2,2,4,6,2,0,0,0,5,2,+12
E. MobleyE. MobleyC,38,6-12,0-1,3-7,5,7,12,5,0,0,4,0,15,-10
D. GarlandD. GarlandPG,39,6-19,1-6,0-0,0,2,2,12,2,0,6,1,13,+5
K. LoveK. LovePF,24,6-12,6-12,2-2,0,11,11,3,1,0,3,2,20,+7
L. StevensL. StevensF,15,3-4,0-0,2-3,2,0,2,0,0,0,1,1,8,-16
C. OsmanC. OsmanSF,11,0-5,0-3,0-0,0,1,1,2,0,0,0,0,0,-1
R. RondoR. RondoPG,18,3-4,2-3,0-0,0,4,4,3,1,0,2,2,8,+4
D. WindlerD. WindlerSG,9,1-2,0-1,0-1,0,2,2,0,0,0,2,4,2,-8
