MIN,BKN,2
MIN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
T. PrinceT. PrincePF,20,3-6,2-4,3-4,0,0,0,0,0,1,1,3,11,-4
J. VanderbiltJ. VanderbiltPF,30,5-8,0-0,0-0,6,9,15,3,1,1,1,4,10,+3
A. EdwardsA. EdwardsSF,37,7-16,1-7,4-4,0,2,2,4,3,0,8,1,19,-12
N. ReidN. ReidC,34,7-14,3-6,2-2,2,5,7,1,0,0,0,2,19,-10
D. RussellD. RussellPG,34,6-22,3-10,6-6,0,3,3,11,1,0,4,3,21,-16
N. KnightN. KnightF,14,1-3,0-0,1-2,3,2,5,0,0,1,1,3,3,+5
J. OkogieJ. OkogieSF,18,0-2,0-1,0-2,2,1,3,0,0,0,0,3,0,-9
M. BeasleyM. BeasleySG,28,6-19,4-14,2-2,0,4,4,1,0,1,0,4,18,-1
L. BolmaroL. BolmaroSG,25,1-3,0-0,2-2,3,2,5,2,0,0,0,2,4,+19
BKN
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
K. DurantK. DurantPF,38,9-18,0-1,12-13,1,9,10,6,0,0,5,4,30,0
L. AldridgeL. AldridgeC,34,5-10,1-2,2-2,1,4,5,2,0,1,1,4,13,+8
P. MillsP. MillsPG,34,8-15,4-9,3-3,0,0,0,3,1,0,1,1,23,+15
J. HardenJ. HardenSG,36,4-11,0-5,12-15,0,7,7,9,2,0,6,4,20,+10
D. BembryD. BembrySG,27,3-5,0-1,0-0,0,4,4,1,0,0,2,2,6,0
P. MillsapP. MillsapPF,10,1-3,0-1,2-4,1,3,4,2,0,1,0,2,4,+2
J. JohnsonJ. JohnsonPF,25,5-6,0-0,1-2,2,4,6,1,0,1,0,5,11,-3
N. ClaxtonN. ClaxtonPF,3,0-0,0-0,0-0,0,0,0,0,0,0,1,3,0,-5
B. BrownB. BrownSF,10,0-4,0-0,0-0,2,0,2,1,1,1,0,5,0,-12
J. CarterJ. CarterPG,3,0-1,0-1,0-0,0,1,1,1,0,0,0,0,0,+10
C. ThomasC. ThomasSG,18,1-3,1-3,0-2,0,2,2,0,0,0,1,1,3,0
