IND,BOS,2
IND
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. SabonisD. SabonisPF,45,3-12,0-0,5-6,7,15,22,10,1,0,4,2,11,+6
J. HolidayJ. HolidaySF,33,2-9,1-6,6-6,1,3,4,3,2,0,4,2,11,-4
M. TurnerM. TurnerC,23,2-7,0-4,2-2,1,2,3,0,2,3,2,4,6,-12
D. Washington Jr.D. Washington Jr.PG,23,4-10,1-3,0-0,0,1,1,2,2,0,0,1,9,+1
K. SykesK. SykesG,23,5-13,1-8,0-0,0,2,2,3,1,0,2,2,11,-7
T. CraigT. CraigSF,31,8-12,3-4,0-0,0,4,4,2,1,0,1,2,19,-4
O. BrissettO. BrissettSF,35,2-6,1-2,1-1,1,3,4,1,0,3,0,4,6,-1
J. LambJ. LambSG,22,5-12,1-4,0-0,0,3,3,0,1,0,2,2,11,+5
L. StephensonL. StephensonG,31,5-13,3-6,1-2,0,4,4,1,0,0,2,2,14,+1
BOS
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
J. TatumJ. TatumSF,42,7-21,0-7,10-11,1,11,12,1,0,0,8,4,24,+12
A. HorfordA. HorfordC,23,1-3,1-2,0-0,1,6,7,1,1,0,2,1,3,+4
R. Williams IIIR. Williams IIIC,41,4-5,0-0,6-6,6,6,12,1,4,3,2,1,14,+6
M. SmartM. SmartPG,23,4-11,2-4,1-1,0,3,3,1,1,0,5,3,11,+9
J. BrownJ. BrownSG,44,11-26,3-6,1-2,2,13,15,6,0,1,0,3,26,+1
G. WilliamsG. WilliamsPF,26,1-6,1-4,0-0,0,1,1,1,2,0,0,1,3,-4
E. FreedomE. FreedomC,7,3-3,0-0,0-0,2,0,2,0,0,1,0,2,6,0
D. SchroderD. SchroderPG,21,0-4,0-2,5-8,0,1,1,5,1,0,1,2,5,-9
J. RichardsonJ. RichardsonSG,38,4-9,1-3,0-0,0,0,0,1,1,1,2,2,9,-4
