SAC,LAL,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Bagley IIIM. Bagley IIIPF,24,2-6,0-2,0-1,3,9,12,1,1,0,3,3,4,+1
H. BarnesH. BarnesSF,31,5-9,3-6,1-3,0,6,6,5,0,0,0,3,14,0
D. JonesD. JonesC,29,3-4,0-1,5-6,2,2,4,3,0,0,3,6,11,-5
D. FoxD. FoxPG,33,12-21,2-4,4-4,0,3,3,6,0,0,4,2,30,-1
T. HaliburtonT. HaliburtonPG,35,3-10,1-5,0-0,0,4,4,9,0,0,2,0,7,-10
M. HarklessM. HarklessSF,17,2-2,1-1,0-0,0,3,3,1,0,1,1,1,5,-7
A. LenA. LenC,18,4-4,0-0,1-1,3,5,8,2,0,0,3,2,9,-4
D. MitchellD. MitchellPG,21,4-9,0-2,0-0,0,0,0,2,0,1,2,0,8,-10
B. HieldB. HieldSG,33,8-18,7-13,3-3,1,4,5,2,1,1,0,1,26,-4
LAL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. JamesL. JamesSF,36,12-26,3-10,4-5,2,3,5,5,0,1,2,3,31,+3
T. ArizaT. ArizaSF,18,0-1,0-1,0-0,0,3,3,0,0,1,0,0,0,-8
R. WestbrookR. WestbrookPG,34,7-19,0-1,5-8,2,5,7,2,1,1,0,2,19,+17
A. BradleyA. BradleyPG,21,3-6,1-4,0-0,1,1,2,3,0,1,0,1,7,-14
M. MonkM. MonkSG,37,8-15,6-11,2-4,1,3,4,4,1,1,1,1,24,-2
C. AnthonyC. AnthonyPF,17,4-6,0-2,0-0,0,3,3,0,0,0,0,3,8,+9
D. HowardD. HowardC,22,6-12,0-0,2-2,7,7,14,3,2,0,0,3,14,+11
A. ReavesA. ReavesSG,22,0-1,0-1,0-0,0,2,2,1,0,0,0,1,0,+10
T. Horton-TuckerT. Horton-TuckerSG,33,9-13,1-2,0-1,1,3,4,6,2,0,2,2,19,+14
