OKC,LAC,2
OKC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. BazleyD. BazleyPF,30,5-12,3-8,2-4,0,6,6,1,0,1,7,0,15,-13
J. Robinson-EarlJ. Robinson-EarlPF,23,1-3,0-2,1-2,3,3,6,1,1,0,0,1,3,+6
D. FavorsD. FavorsC,16,3-3,1-1,2-2,0,4,4,0,0,0,0,2,9,+8
S. Gilgeous-AlexanderS. Gilgeous-AlexanderPG,40,11-23,3-5,3-3,2,5,7,2,2,1,2,4,28,-1
J. GiddeyJ. GiddeySG,35,6-15,1-4,2-2,0,5,5,7,2,2,3,4,15,-9
K. WilliamsK. WilliamsSF,22,0-3,0-1,0-0,2,2,4,1,0,1,1,2,0,0
M. MuscalaM. MuscalaC,25,2-12,1-7,3-3,0,7,7,3,1,0,0,2,8,-9
A. PokusevskiA. PokusevskiC,15,4-6,1-2,0-0,1,4,5,1,1,1,0,0,9,-5
T. MaledonT. MaledonPG,28,3-10,1-5,0-0,2,5,7,1,0,0,3,2,7,-4
T. JeromeT. JeromeSG,6,0-3,0-2,0-0,0,0,0,0,1,0,0,1,0,+2
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,32,5-10,4-8,0-0,2,6,8,1,2,1,0,1,14,+13
I. ZubacI. ZubacC,13,1-1,0-0,1-2,3,2,5,0,0,0,0,0,3,-13
R. JacksonR. JacksonPG,39,5-17,2-7,3-4,0,3,3,2,0,0,2,0,15,+4
E. BledsoeE. BledsoeSG,26,2-8,0-4,1-1,0,3,3,3,0,2,4,3,5,-2
P. GeorgeP. GeorgeSG,40,11-24,5-8,5-6,0,9,9,7,3,1,4,3,32,+1
J. WinslowJ. WinslowPF,8,2-4,0-0,0-0,1,1,2,0,0,0,1,3,4,-6
I. HartensteinI. HartensteinC,18,1-3,0-1,0-0,4,8,12,2,1,1,0,1,2,+1
T. MannT. MannSG,32,4-14,0-5,2-4,3,2,5,1,2,0,1,3,10,+16
L. KennardL. KennardSG,30,4-10,4-8,2-2,0,4,4,2,0,0,0,0,14,+11
A. CoffeyA. CoffeySG,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,0,0
