SA,LAC,2
SA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
D. McDermottD. McDermottSF,25,7-13,2-6,0-0,0,0,0,2,0,0,1,1,16,+3
K. JohnsonK. JohnsonSF,32,5-13,2-3,0-0,4,8,12,1,1,0,2,1,12,+17
J. PoeltlJ. PoeltlC,30,8-13,0-0,1-3,5,6,11,5,3,2,2,6,17,+15
D. WhiteD. WhitePG,30,6-14,0-6,3-3,2,2,4,4,1,0,4,4,15,+22
D. MurrayD. MurrayPG,31,10-22,4-6,0-0,3,8,11,13,5,0,2,2,24,+16
D. EubanksD. EubanksPF,4,0-1,0-0,0-0,0,0,0,1,0,0,0,0,0,0
K. Bates-DiopK. Bates-DiopSF,4,1-2,0-1,0-0,0,1,1,0,0,0,0,1,2,0
J. LandaleJ. LandaleC,14,3-5,2-2,0-0,3,2,5,1,0,1,0,1,8,+9
T. JonesT. JonesPG,12,0-2,0-0,0-0,2,6,8,3,1,0,0,2,0,+2
B. ForbesB. ForbesSG,18,4-9,2-6,0-0,0,4,4,4,0,0,0,0,10,+3
L. Walker IVL. Walker IVSG,15,3-9,0-3,0-0,0,2,2,0,0,0,0,1,6,+12
D. VassellD. VassellSG,26,3-11,0-4,0-0,4,4,8,3,0,1,0,0,6,+21
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
I. ZubacI. ZubacC,27,5-9,0-0,2-4,3,9,12,1,0,3,2,3,12,-16
R. JacksonR. JacksonPG,20,4-12,2-4,0-0,1,1,2,0,0,0,0,2,10,-12
P. GeorgeP. GeorgeSG,31,8-17,3-9,6-7,1,5,6,6,3,0,5,1,25,-14
T. MannT. MannSG,37,4-9,1-3,2-2,0,4,4,5,1,0,0,1,11,-17
L. KennardL. KennardSG,28,2-8,1-5,0-0,0,2,2,1,1,0,0,1,5,-18
N. BatumN. BatumPF,17,1-4,1-4,0-0,0,0,0,0,0,0,0,2,3,-16
J. WinslowJ. WinslowPF,11,2-3,1-2,0-0,0,1,1,1,0,0,3,0,5,-3
S. IbakaS. IbakaC,22,1-6,0-2,2-4,2,6,8,1,0,1,1,4,4,-5
E. BledsoeE. BledsoeSG,24,3-6,0-1,3-3,0,5,5,3,0,0,2,0,9,-11
B. Boston Jr.B. Boston Jr.SG,23,4-13,0-2,0-0,2,1,3,0,1,1,1,1,8,-8
