CHA,LAC,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,36,5-14,2-4,3-4,1,6,7,0,0,0,0,2,15,-17
M. BridgesM. BridgesSF,37,7-19,2-6,5-6,1,3,4,6,2,1,0,4,21,-10
M. PlumleeM. PlumleeC,25,1-2,0-0,0-0,1,5,6,4,2,0,4,0,2,0
L. BallL. BallPG,32,8-19,2-5,3-3,3,4,7,3,3,0,2,5,21,-14
T. RozierT. RozierSG,33,8-22,1-9,0-0,3,5,8,2,2,0,1,1,17,-10
J. McDanielsJ. McDanielsPF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
K. JonesK. JonesPF,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
C. MartinC. MartinSF,30,2-7,2-3,2-2,0,3,3,2,2,0,0,2,8,-2
N. RichardsN. RichardsC,13,3-3,0-0,0-0,2,0,2,0,0,0,2,3,6,+3
I. SmithI. SmithPG,5,0-0,0-0,0-0,0,2,2,1,1,0,2,0,0,-7
K. Oubre Jr.K. Oubre Jr.SG,28,7-14,1-6,1-3,0,4,4,2,1,1,2,4,16,-13
J. BouknightJ. BouknightSG,1,0-1,0-0,0-0,1,0,1,0,0,0,0,0,0,0
LAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
N. BatumN. BatumPF,28,6-11,4-9,0-0,0,6,6,1,3,1,1,0,16,-14
I. ZubacI. ZubacC,28,3-3,0-0,8-8,3,8,11,0,0,2,0,4,14,+7
R. JacksonR. JacksonPG,36,7-18,3-11,2-2,0,2,2,6,1,0,3,0,19,+14
E. BledsoeE. BledsoeSG,24,2-5,1-2,2-2,0,5,5,2,2,0,5,2,7,-10
P. GeorgeP. GeorgeSG,38,9-22,2-10,0-0,1,8,9,8,0,1,8,1,20,+13
J. WinslowJ. WinslowPF,4,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+5
S. IbakaS. IbakaC,8,0-3,0-1,0-0,0,1,1,1,0,1,1,5,0,-2
I. HartensteinI. HartensteinC,11,3-4,0-0,3-4,2,1,3,0,1,0,1,2,9,+8
T. MannT. MannSG,34,5-8,2-4,5-5,1,9,10,3,0,0,1,1,17,+24
L. KennardL. KennardSG,28,6-12,6-11,0-0,0,2,2,3,1,0,0,1,18,+25
B. Boston Jr.B. Boston Jr.SG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
K. JohnsonK. JohnsonSG,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
