DET,ORL,2
DET
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
S. BeyS. BeySF,32,5-14,2-6,5-7,4,1,5,2,1,1,2,2,17,-21
I. StewartI. StewartC,25,3-8,0-0,0-0,4,4,8,1,0,1,0,3,6,-7
C. JosephC. JosephPG,20,4-6,2-2,0-0,2,4,6,1,1,1,1,4,10,-10
C. CunninghamC. CunninghamPG,30,3-17,0-5,2-2,0,2,2,4,0,0,2,1,8,-13
H. DialloH. DialloSG,21,2-8,2-3,0-0,2,2,4,1,1,0,2,2,6,-15
T. LylesT. LylesPF,23,5-11,2-4,6-7,0,1,1,0,2,2,1,2,18,-9
F. JacksonF. JacksonPG,21,4-6,1-3,3-5,0,0,0,0,0,0,1,3,12,-1
S. LeeS. LeePG,3,0-0,0-0,0-0,0,0,0,2,0,0,0,0,0,+4
K. HayesK. HayesPG,25,3-8,0-3,5-6,0,6,6,6,1,2,0,3,11,-10
J. JacksonJ. JacksonSG,16,0-2,0-0,3-4,0,6,6,2,3,2,1,2,3,+5
R. McGruderR. McGruderG,21,2-6,1-3,5-6,2,1,3,4,1,0,0,2,10,-9
C. StanleyC. StanleyG,3,1-1,0-0,0-0,0,0,0,0,0,0,0,0,2,+6
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,27,7-12,2-3,8-8,0,3,3,0,0,0,2,4,24,+7
W. Carter Jr.W. Carter Jr.C,29,2-10,0-1,5-5,2,9,11,3,1,0,0,2,9,+12
M. BambaM. BambaC,30,8-10,1-2,1-1,3,8,11,0,0,2,1,3,18,+19
C. AnthonyC. AnthonyPG,36,4-15,0-5,4-5,1,5,6,9,1,0,4,2,12,+12
J. SuggsJ. SuggsSG,27,3-9,0-1,0-0,1,0,1,4,2,1,4,3,6,+11
C. OkekeC. OkekePF,25,6-7,3-4,2-2,0,6,6,2,0,3,2,2,17,+10
A. SchofieldA. SchofieldSF,3,0-1,0-1,0-0,0,1,1,0,0,0,0,1,0,-4
I. BrazdeikisI. BrazdeikisSF,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-4
M. WagnerM. WagnerC,10,0-0,0-0,2-2,0,2,2,2,0,0,1,1,2,-4
T. RossT. RossSG,24,7-11,4-6,3-3,0,3,3,2,0,1,1,2,21,+9
G. HarrisG. HarrisSG,25,4-8,2-2,0-0,1,2,3,6,1,0,0,2,10,+12
