CHA,SAC,2
CHA
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
G. HaywardG. HaywardSF,35,10-17,3-6,2-2,0,2,2,2,0,0,1,1,25,-20
M. BridgesM. BridgesSF,37,4-14,1-5,1-5,1,4,5,2,1,0,0,3,10,-30
M. PlumleeM. PlumleeC,22,2-2,0-0,1-5,1,5,6,4,1,1,0,6,5,-13
L. BallL. BallPG,31,9-14,4-8,2-2,1,2,3,13,0,0,2,1,24,-16
T. RozierT. RozierSG,31,3-14,1-7,2-2,0,1,1,4,0,0,0,0,9,-16
J. McDanielsJ. McDanielsPF,15,3-5,1-3,0-0,1,2,3,0,1,0,1,2,7,+2
K. JonesK. JonesPF,2,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,-1
C. MartinC. MartinSF,20,5-5,0-0,2-2,0,1,1,1,2,2,1,0,12,-14
N. RichardsN. RichardsC,19,2-5,0-0,3-3,2,0,2,2,3,1,1,3,7,-12
I. SmithI. SmithPG,12,1-3,0-0,0-0,0,1,1,1,0,1,2,0,2,-11
K. Oubre Jr.K. Oubre Jr.SG,14,4-10,1-5,0-0,1,3,4,0,0,0,1,2,9,-14
J. BouknightJ. BouknightSG,4,0-3,0-1,0-0,0,0,0,0,0,0,0,1,0,-5
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
H. BarnesH. BarnesSF,37,3-8,2-6,6-7,0,10,10,4,1,0,3,2,14,+23
M. HarklessM. HarklessSF,21,3-6,3-5,1-2,0,4,4,1,0,0,1,1,10,+19
R. HolmesR. HolmesC,33,9-12,0-0,5-7,5,15,20,2,0,0,4,3,23,+22
D. FoxD. FoxPG,29,7-15,0-3,7-7,1,2,3,9,1,0,2,3,21,+21
T. HaliburtonT. HaliburtonPG,31,6-8,2-3,0-0,1,2,3,5,1,0,1,1,14,+9
C. MetuC. MetuPF,3,1-1,1-1,0-0,0,0,0,0,0,0,1,0,3,+7
T. ThompsonT. ThompsonC,13,1-3,0-0,0-0,4,2,6,0,1,1,2,3,2,+7
D. JonesD. JonesC,2,0-0,0-0,0-0,0,1,1,0,0,0,0,0,0,+1
D. MitchellD. MitchellPG,25,6-11,4-5,3-3,2,2,4,4,0,0,1,4,19,+15
B. HieldB. HieldSG,30,9-18,8-17,0-0,0,3,3,4,0,0,2,3,26,+15
T. DavisT. DavisSG,17,3-5,2-4,0-0,0,2,2,0,1,0,1,1,8,+11
