ORL,SAC,2
ORL
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
F. WagnerF. WagnerSF,33,5-10,2-2,7-7,0,6,6,4,1,0,1,2,19,-6
W. Carter Jr.W. Carter Jr.C,36,7-14,1-3,4-6,2,8,10,6,0,1,4,5,19,-6
M. BambaM. BambaC,28,6-11,2-3,0-0,5,3,8,1,0,4,0,3,14,-12
C. AnthonyC. AnthonyPG,35,12-22,6-9,3-4,1,3,4,8,1,0,3,3,33,-6
G. HarrisG. HarrisSG,31,7-12,2-6,0-0,2,1,3,1,0,0,2,2,16,-10
C. OkekeC. OkekePF,14,0-3,0-2,0-0,1,1,2,2,0,0,1,0,0,-6
R. LopezR. LopezC,15,5-6,0-0,1-2,5,0,5,1,0,0,0,0,11,+3
M. WagnerM. WagnerC,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,-3
R.J. HamptonR.J. HamptonPG,13,0-6,0-1,1-2,1,2,3,2,0,0,0,1,1,-6
T. RossT. RossSG,35,6-13,3-8,2-2,0,2,2,4,0,0,1,2,17,-8
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
H. BarnesH. BarnesSF,30,5-11,2-4,4-5,1,4,5,3,1,0,0,2,16,+11
R. HolmesR. HolmesC,10,2-3,0-0,0-0,1,2,3,1,0,0,0,1,4,+5
D. FoxD. FoxPG,33,12-18,2-2,7-8,0,3,3,1,1,1,1,4,33,+1
T. HaliburtonT. HaliburtonPG,38,6-9,5-6,1-1,1,2,3,11,3,2,2,1,18,+17
T. DavisT. DavisSG,30,6-11,2-5,2-2,0,5,5,3,0,1,2,5,16,+14
M. Bagley IIIM. Bagley IIIPF,19,4-8,2-4,2-2,2,4,6,0,1,0,0,1,12,0
T. ThompsonT. ThompsonC,21,6-11,0-0,2-3,6,4,10,0,1,1,1,2,14,+7
A. LenA. LenC,17,3-3,0-0,0-0,0,4,4,0,1,2,2,4,6,0
D. MitchellD. MitchellPG,24,7-10,1-3,3-4,1,2,3,4,0,0,0,1,18,+1
B. HieldB. HieldSG,18,2-13,1-10,0-0,0,1,1,1,0,0,0,1,5,+4
