SAC,CLE,2
SAC
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
M. Bagley IIIM. Bagley IIIPF,22,3-10,0-2,1-3,3,4,7,0,0,1,0,1,7,-22
H. BarnesH. BarnesSF,25,4-10,0-2,4-6,2,1,3,3,1,0,3,0,12,-24
A. LenA. LenC,24,2-5,0-0,1-2,0,6,6,1,1,2,1,3,5,-23
D. FoxD. FoxPG,25,6-14,0-3,1-1,0,6,6,1,1,0,1,2,13,-24
T. HaliburtonT. HaliburtonPG,26,4-8,0-2,0-0,1,4,5,3,0,0,1,2,8,-17
C. MetuC. MetuPF,16,4-6,0-2,0-0,0,1,1,0,0,0,0,2,8,+12
M. HarklessM. HarklessSF,6,0-1,0-0,0-0,0,0,0,0,0,0,1,2,0,-8
T. ThompsonT. ThompsonC,9,0-3,0-0,1-2,3,1,4,1,0,0,1,0,1,-11
D. JonesD. JonesC,16,1-2,0-0,3-5,1,7,8,3,1,1,2,1,5,+12
D. MitchellD. MitchellPG,25,6-12,2-3,0-0,0,1,1,5,2,0,2,1,14,+15
B. HieldB. HieldSG,28,7-13,4-10,3-3,1,4,5,0,2,2,3,2,21,+11
T. DavisT. DavisSG,18,4-9,1-4,0-0,0,2,2,2,0,0,2,5,9,+9
CLE
Name,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PorM
L. MarkkanenL. MarkkanenPF,26,1-8,0-3,1-2,0,2,2,2,2,0,2,6,3,+8
I. OkoroI. OkoroSF,30,7-9,2-3,4-4,1,3,4,3,2,0,2,1,20,+9
J. AllenJ. AllenC,39,5-8,0-1,9-10,2,9,11,1,2,3,0,0,19,+11
E. MobleyE. MobleyC,38,7-14,0-0,1-2,2,13,15,2,0,1,0,3,15,+20
D. GarlandD. GarlandPG,37,7-17,1-6,1-1,0,6,6,13,3,1,5,3,16,+19
K. LoveK. LovePF,14,4-7,3-5,0-0,0,4,4,1,0,0,1,3,11,-2
D. WadeD. WadePF,3,0-0,0-0,0-0,1,0,1,0,0,0,0,0,0,+1
C. OsmanC. OsmanSF,27,6-16,4-10,2-3,1,1,2,2,1,1,0,3,18,+7
R. RubioR. RubioPG,26,4-9,2-3,5-6,0,2,2,3,3,0,4,5,15,-3
